kind,step,loss
packed,365,0.0031063416972756386
packed,366,0.0026850488502532244
packed,367,0.003922567702829838
packed,368,0.004262381698936224
packed,369,0.0040562767535448074
packed,370,0.002717657946050167
packed,371,0.0030825305730104446
packed,372,0.0033271294087171555
packed,373,0.003248698078095913
packed,374,0.003116486594080925
packed,375,0.0035769694950431585
packed,376,0.004765402991324663
packed,377,0.003439628519117832
packed,378,0.0035769054666161537
packed,379,0.002579925348982215
packed,380,0.004296662751585245
packed,381,0.0027661523781716824
packed,382,0.003708810545504093
packed,383,0.003940449561923742
packed,384,0.002970433793962002
packed,385,0.0029734945856034756
packed,386,0.003959246911108494
packed,387,0.003924061544239521
packed,388,0.0033149952068924904
packed,389,0.003638202790170908
packed,390,0.00321853905916214
packed,391,0.003439027816057205
packed,392,0.002728724619373679
packed,393,0.003909198567271233
packed,394,0.0029967711307108402
packed,395,0.0028120269998908043
packed,396,0.004249607678502798
packed,397,0.004570595920085907
packed,398,0.0038189091719686985
packed,399,0.0025532329455018044
packed,400,0.0030849180184304714
packed,401,0.0040712254121899605
packed,402,0.0049933078698813915
packed,403,0.002793090883642435
packed,404,0.0027134281117469072
packed,405,0.0025651410687714815
packed,406,0.004168392159044743
packed,407,0.0036352691240608692
packed,408,0.002932013012468815
packed,409,0.003058860544115305
packed,410,0.004294189624488354
packed,411,0.0031008345540612936
packed,412,0.0037745852023363113
packed,413,0.0036412510089576244
packed,414,0.0038529369048774242
packed,415,0.0037138108164072037
packed,416,0.004238814115524292
packed,417,0.003386160358786583
packed,418,0.0031323651783168316
packed,419,0.0024699801579117775
packed,420,0.003054147120565176
packed,421,0.004348107613623142
packed,422,0.0030097891576588154
packed,423,0.003844944294542074
packed,424,0.0037264912389218807
packed,425,0.0030852274503558874
packed,426,0.003369450569152832
packed,427,0.0032806629315018654
packed,428,0.0023092865012586117
packed,429,0.004053469747304916
packed,430,0.0036323079839348793
packed,431,0.004028643481433392
packed,432,0.0029778522439301014
packed,433,0.0033904665615409613
packed,434,0.0035197255201637745
packed,435,0.0024357421789318323
packed,436,0.003885714104399085
packed,437,0.0037883948534727097
packed,438,0.0038803901989012957
packed,439,0.0027376078069210052
packed,440,0.004089978989213705
packed,441,0.0034634373150765896
packed,442,0.00335574708878994
packed,443,0.0025305766612291336
packed,444,0.004759044386446476
packed,445,0.003737612860277295
packed,446,0.0037922319024801254
packed,447,0.003246141131967306
packed,448,0.0028133168816566467
packed,449,0.002719155978411436
packed,450,0.003285730257630348
packed,451,0.0031120022758841515
packed,452,0.0034021090250462294
packed,453,0.0038640000857412815
packed,454,0.0029843582306057215
packed,455,0.0038771284744143486
packed,456,0.0035433098673820496
packed,457,0.003186906222254038
packed,458,0.0030747016426175833
packed,459,0.0035315444692969322
packed,460,0.004151779226958752
packed,461,0.002980245975777507
packed,462,0.0033435984514653683
packed,463,0.0038842966314405203
packed,464,0.0037532844580709934
packed,465,0.0029051052406430244
packed,466,0.0028926765080541372
packed,467,0.00251057930290699
packed,468,0.0036388386506587267
packed,469,0.0030214707367122173
packed,470,0.002302224049344659
packed,471,0.0036431257613003254
packed,472,0.0028110721614211798
packed,473,0.002799913054332137
packed,474,0.0031441631726920605
packed,475,0.006150286179035902
packed,476,0.00391647033393383
packed,477,0.0036021750420331955
packed,478,0.0029609359335154295
packed,479,0.005512520205229521
packed,480,0.003850481705740094
packed,481,0.003459098981693387
packed,482,0.003849429078400135
packed,483,0.004002103582024574
packed,484,0.004172216635197401
packed,485,0.004090920556336641
packed,486,0.00410699425265193
packed,487,0.004102963954210281
packed,488,0.0029021673835814
packed,489,0.0035119676031172276
packed,490,0.0036401995457708836
packed,491,0.003947375807911158
packed,492,0.0048997714184224606
packed,493,0.0035034632310271263
packed,494,0.0030459831468760967
packed,495,0.00324618979357183
packed,496,0.00387627724558115
packed,497,0.0034929397515952587
packed,498,0.0041046529076993465
packed,499,0.003483721287921071
packed,500,0.003243299201130867
packed,501,0.0036488198675215244
packed,502,0.00283750775270164
packed,503,0.004526133649051189
packed,504,0.0033943813759833574
packed,505,0.0026783004868775606
packed,506,0.004019023384898901
packed,507,0.0034656242933124304
packed,508,0.005335201509296894
packed,509,0.004099169746041298
packed,510,0.0039539458230137825
packed,511,0.0032848739065229893
packed,512,0.00345879839733243
packed,513,0.0047653838992118835
packed,514,0.0034088792745023966
packed,515,0.005127833690494299
packed,516,0.0029934931080788374
packed,517,0.0039403135888278484
packed,518,0.004396223463118076
packed,519,0.0043802582658827305
packed,520,0.004224561154842377
packed,521,0.004403806757181883
packed,522,0.0037211901508271694
packed,523,0.0028885072097182274
packed,524,0.003546173684298992
packed,525,0.003665616735816002
packed,526,0.004664416424930096
packed,527,0.003877564799040556
packed,528,0.0030529240611940622
packed,529,0.002672497881576419
packed,530,0.002775846514850855
packed,531,0.0034035900607705116
packed,532,0.0034728781320154667
packed,533,0.0027424462605267763
packed,534,0.0043657151982188225
packed,535,0.004239374306052923
packed,536,0.0037623934913426638
packed,537,0.00344654219225049
packed,538,0.0031723002903163433
packed,539,0.0031832391396164894
packed,540,0.0032111334148794413
packed,541,0.004172174260020256
packed,542,0.0023718997836112976
packed,543,0.00471735093742609
packed,544,0.0028533132281154394
packed,545,0.003367239609360695
packed,546,0.0028146454133093357
packed,547,0.004385638050734997
packed,548,0.005768535193055868
packed,549,0.0034078089520335197
packed,550,0.00366132240742445
packed,551,0.003936252556741238
packed,552,0.00325930118560791
packed,553,0.003946580458432436
packed,554,0.005175923928618431
packed,555,0.0038078303914517164
packed,556,0.003468719543889165
packed,557,0.003232083283364773
packed,558,0.003132191486656666
packed,559,0.003173281205818057
packed,560,0.003031546715646982
packed,561,0.0032156582456082106
packed,562,0.002739205490797758
packed,563,0.004490772262215614
packed,564,0.005045827478170395
packed,565,0.003568469313904643
packed,566,0.003754311939701438
packed,567,0.0035746097564697266
packed,568,0.003231469774618745
packed,569,0.0038345507346093655
packed,570,0.0031885155476629734
packed,571,0.0029206466861069202
packed,572,0.004263696260750294
packed,573,0.002477224450558424
packed,574,0.003261515637859702
packed,575,0.0026872719172388315
packed,576,0.002369008958339691
packed,577,0.002885259222239256
packed,578,0.004420223645865917
packed,579,0.0024057640694081783
packed,580,0.0035420244093984365
packed,581,0.002424986567348242
packed,582,0.0027530102524906397
packed,583,0.0021592387929558754
packed,584,0.0037679520901292562
packed,585,0.0030150976963341236
packed,586,0.0022024924401193857
packed,587,0.0034117044415324926
packed,588,0.004086618777364492
packed,589,0.003457135520875454
packed,590,0.003646483179181814
packed,591,0.0028546620160341263
packed,592,0.0031777028925716877
packed,593,0.003608144586905837
packed,594,0.003538491204380989
packed,595,0.002649656031280756
packed,596,0.0035518391523510218
packed,597,0.00413100142031908
packed,598,0.002865559421479702
packed,599,0.002679350320249796
packed,600,0.004250301048159599
