phase,split,run_path,action_unit_version,adaptation_buffer_ids,arm,encoder_version,model_version,objective_version,predictor_version,real_history_id,run_id,sample_id,seed,shape,mpc_iter,objective_stage,gd_iter,endpoint_candidate_id,c_model_initial,c_env_initial,c_model_endpoint,c_env_endpoint,g_model,g_env,omega,best_so_far_model_candidate_id,best_so_far_env_candidate_id,best_so_far_r_selected
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc5"", ""s3_executed_mpc6"", ""s3_executed_mpc7"", ""s3_executed_mpc8"", ""s3_executed_mpc9""]",PREDICTOR_ONLY,0,10,0,10,s3_history_mpc10,ood_square_predictor_only_n5,3,301,square,10,full_horizon,74,g74_after,0.01428454089909792,0.015829626470804214,0.009528877213597298,0.011906273663043976,0.004755663685500622,0.003923352807760239,0.0008323108777403831,g74_after,g49_before,0.0004696175456047058
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc5"", ""s3_executed_mpc6"", ""s3_executed_mpc7"", ""s3_executed_mpc8"", ""s3_executed_mpc9""]",PREDICTOR_ONLY,0,10,0,10,s3_history_mpc10,ood_square_predictor_only_n5,3,301,square,10,full_horizon,99,g99_after,0.01428454089909792,0.015829626470804214,0.009516078978776932,0.011748035438358784,0.004768461920320988,0.004081591032445431,0.000686870887875557,g99_after,g49_before,0.0003113793209195137
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc6"", ""s3_executed_mpc7"", ""s3_executed_mpc8"", ""s3_executed_mpc9"", ""s3_executed_mpc10""]",PREDICTOR_ONLY,0,11,0,11,s3_history_mpc11,ood_square_predictor_only_n5,3,301,square,11,full_horizon,0,g0_after,0.014220093376934528,0.016163360327482224,0.016832079738378525,0.018732711672782898,-0.0026119863614439964,-0.0025693513453006744,-4.263501614332199e-05,g0_before,g0_before,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc6"", ""s3_executed_mpc7"", ""s3_executed_mpc8"", ""s3_executed_mpc9"", ""s3_executed_mpc10""]",PREDICTOR_ONLY,0,11,0,11,s3_history_mpc11,ood_square_predictor_only_n5,3,301,square,11,full_horizon,24,g24_after,0.014220093376934528,0.016163360327482224,0.01016007736325264,0.012279391288757324,0.004060016013681889,0.0038839690387248993,0.0001760469749569893,g24_after,g24_before,0.0003116196021437645
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc6"", ""s3_executed_mpc7"", ""s3_executed_mpc8"", ""s3_executed_mpc9"", ""s3_executed_mpc10""]",PREDICTOR_ONLY,0,11,0,11,s3_history_mpc11,ood_square_predictor_only_n5,3,301,square,11,full_horizon,49,g49_after,0.014220093376934528,0.016163360327482224,0.009875894524157047,0.012187842279672623,0.004344198852777481,0.003975518047809601,0.00036868080496788025,g49_after,g24_before,0.00022007059305906296
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc6"", ""s3_executed_mpc7"", ""s3_executed_mpc8"", ""s3_executed_mpc9"", ""s3_executed_mpc10""]",PREDICTOR_ONLY,0,11,0,11,s3_history_mpc11,ood_square_predictor_only_n5,3,301,square,11,full_horizon,74,g74_after,0.014220093376934528,0.016163360327482224,0.009817908518016338,0.01199682243168354,0.00440218485891819,0.004166537895798683,0.00023564696311950684,g74_after,g74_before,0.0002390798181295395
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc6"", ""s3_executed_mpc7"", ""s3_executed_mpc8"", ""s3_executed_mpc9"", ""s3_executed_mpc10""]",PREDICTOR_ONLY,0,11,0,11,s3_history_mpc11,ood_square_predictor_only_n5,3,301,square,11,full_horizon,99,g99_after,0.014220093376934528,0.016163360327482224,0.009811830706894398,0.01218562200665474,0.004408262670040131,0.003977738320827484,0.0004305243492126465,g99_after,g74_before,0.0004278793931007385
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc7"", ""s3_executed_mpc8"", ""s3_executed_mpc9"", ""s3_executed_mpc10"", ""s3_executed_mpc11""]",PREDICTOR_ONLY,0,12,0,12,s3_history_mpc12,ood_square_predictor_only_n5,3,301,square,12,full_horizon,0,g0_after,0.014424949884414673,0.016453338786959648,0.022845495492219925,0.025334235280752182,-0.008420545607805252,-0.008880896493792534,0.0004603508859872818,g0_before,g0_before,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc7"", ""s3_executed_mpc8"", ""s3_executed_mpc9"", ""s3_executed_mpc10"", ""s3_executed_mpc11""]",PREDICTOR_ONLY,0,12,0,12,s3_history_mpc12,ood_square_predictor_only_n5,3,301,square,12,full_horizon,24,g24_after,0.014424949884414673,0.016453338786959648,0.010278115049004555,0.012552731670439243,0.004146834835410118,0.003900607116520405,0.0002462277188897133,g24_before,g24_before,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc7"", ""s3_executed_mpc8"", ""s3_executed_mpc9"", ""s3_executed_mpc10"", ""s3_executed_mpc11""]",PREDICTOR_ONLY,0,12,0,12,s3_history_mpc12,ood_square_predictor_only_n5,3,301,square,12,full_horizon,49,g49_after,0.014424949884414673,0.016453338786959648,0.009966664016246796,0.012003995478153229,0.004458285868167877,0.004449343308806419,8.942559361457825e-06,g49_after,g24_before,3.930274397134781e-05
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc7"", ""s3_executed_mpc8"", ""s3_executed_mpc9"", ""s3_executed_mpc10"", ""s3_executed_mpc11""]",PREDICTOR_ONLY,0,12,0,12,s3_history_mpc12,ood_square_predictor_only_n5,3,301,square,12,full_horizon,74,g74_after,0.014424949884414673,0.016453338786959648,0.009883279912173748,0.011915212497115135,0.004541669972240925,0.004538126289844513,3.5436823964118958e-06,g74_after,g74_before,1.062639057636261e-06
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc7"", ""s3_executed_mpc8"", ""s3_executed_mpc9"", ""s3_executed_mpc10"", ""s3_executed_mpc11""]",PREDICTOR_ONLY,0,12,0,12,s3_history_mpc12,ood_square_predictor_only_n5,3,301,square,12,full_horizon,99,g99_after,0.014424949884414673,0.016453338786959648,0.009877568110823631,0.011906996369361877,0.0045473817735910416,0.004546342417597771,1.039355993270874e-06,g99_before,g99_before,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc8"", ""s3_executed_mpc9"", ""s3_executed_mpc10"", ""s3_executed_mpc11"", ""s3_executed_mpc12""]",PREDICTOR_ONLY,0,13,0,13,s3_history_mpc13,ood_square_predictor_only_n5,3,301,square,13,full_horizon,0,g0_after,0.01571197248995304,0.016278333961963654,0.015069462358951569,0.015833504498004913,0.0006425101310014725,0.00044482946395874023,0.00019768066704273224,g0_after,g0_after,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc8"", ""s3_executed_mpc9"", ""s3_executed_mpc10"", ""s3_executed_mpc11"", ""s3_executed_mpc12""]",PREDICTOR_ONLY,0,13,0,13,s3_history_mpc13,ood_square_predictor_only_n5,3,301,square,13,full_horizon,24,g24_after,0.01571197248995304,0.016278333961963654,0.0114382803440094,0.011889775283634663,0.004273692145943642,0.004388558678328991,-0.00011486653238534927,g24_after,g24_after,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc8"", ""s3_executed_mpc9"", ""s3_executed_mpc10"", ""s3_executed_mpc11"", ""s3_executed_mpc12""]",PREDICTOR_ONLY,0,13,0,13,s3_history_mpc13,ood_square_predictor_only_n5,3,301,square,13,full_horizon,49,g49_after,0.01571197248995304,0.016278333961963654,0.011175482533872128,0.012588337063789368,0.0045364899560809135,0.003689996898174286,0.0008464930579066277,g49_before,g24_after,0.0006999308243393898
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc8"", ""s3_executed_mpc9"", ""s3_executed_mpc10"", ""s3_executed_mpc11"", ""s3_executed_mpc12""]",PREDICTOR_ONLY,0,13,0,13,s3_history_mpc13,ood_square_predictor_only_n5,3,301,square,13,full_horizon,74,g74_after,0.01571197248995304,0.016278333961963654,0.011134117841720581,0.012399326078593731,0.00457785464823246,0.0038790078833699226,0.0006988467648625374,g74_after,g24_after,0.0005095507949590683
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc8"", ""s3_executed_mpc9"", ""s3_executed_mpc10"", ""s3_executed_mpc11"", ""s3_executed_mpc12""]",PREDICTOR_ONLY,0,13,0,13,s3_history_mpc13,ood_square_predictor_only_n5,3,301,square,13,full_horizon,99,g99_after,0.01571197248995304,0.016278333961963654,0.01113131269812584,0.012405170127749443,0.004580659791827202,0.0038731638342142105,0.0007074959576129913,g99_after,g24_after,0.0005153948441147804
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc9"", ""s3_executed_mpc10"", ""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13""]",PREDICTOR_ONLY,0,14,0,14,s3_history_mpc14,ood_square_predictor_only_n5,3,301,square,14,full_horizon,0,g0_after,0.015516769140958786,0.016926852986216545,0.015798600390553474,0.0168753769248724,-0.0002818312495946884,5.147606134414673e-05,-0.00033330731093883514,g0_before,g0_after,5.147606134414673e-05
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc9"", ""s3_executed_mpc10"", ""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13""]",PREDICTOR_ONLY,0,14,0,14,s3_history_mpc14,ood_square_predictor_only_n5,3,301,square,14,full_horizon,24,g24_after,0.015516769140958786,0.016926852986216545,0.01100054383277893,0.013610076159238815,0.004516225308179855,0.00331677682697773,0.0011994484812021255,g24_before,g24_before,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc9"", ""s3_executed_mpc10"", ""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13""]",PREDICTOR_ONLY,0,14,0,14,s3_history_mpc14,ood_square_predictor_only_n5,3,301,square,14,full_horizon,49,g49_after,0.015516769140958786,0.016926852986216545,0.010686523281037807,0.013417783193290234,0.0048302458599209785,0.0035090697929263115,0.001321176066994667,g49_after,g49_before,0.00016136374324560165
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc9"", ""s3_executed_mpc10"", ""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13""]",PREDICTOR_ONLY,0,14,0,14,s3_history_mpc14,ood_square_predictor_only_n5,3,301,square,14,full_horizon,74,g74_after,0.015516769140958786,0.016926852986216545,0.01064013410359621,0.013333396054804325,0.0048766350373625755,0.00359345693141222,0.0012831781059503555,g74_after,g49_before,7.697660475969315e-05
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc9"", ""s3_executed_mpc10"", ""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13""]",PREDICTOR_ONLY,0,14,0,14,s3_history_mpc14,ood_square_predictor_only_n5,3,301,square,14,full_horizon,99,g99_after,0.015516769140958786,0.016926852986216545,0.010635606944561005,0.0134135652333498,0.004881162196397781,0.003513287752866745,0.0013678744435310364,g99_after,g49_before,0.00015714578330516815
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc10"", ""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14""]",PREDICTOR_ONLY,0,15,0,15,s3_history_mpc15,ood_square_predictor_only_n5,3,301,square,15,full_horizon,0,g0_after,0.015383262187242508,0.01767759956419468,0.017854951322078705,0.018187517300248146,-0.002471689134836197,-0.0005099177360534668,-0.00196177139878273,g0_before,g0_before,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc10"", ""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14""]",PREDICTOR_ONLY,0,15,0,15,s3_history_mpc15,ood_square_predictor_only_n5,3,301,square,15,full_horizon,24,g24_after,0.015383262187242508,0.01767759956419468,0.010895783081650734,0.012906692922115326,0.004487479105591774,0.004770906642079353,-0.00028342753648757935,g24_before,g24_after,0.00035321153700351715
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc10"", ""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14""]",PREDICTOR_ONLY,0,15,0,15,s3_history_mpc15,ood_square_predictor_only_n5,3,301,square,15,full_horizon,49,g49_after,0.015383262187242508,0.01767759956419468,0.010721391066908836,0.01258182991296053,0.004661871120333672,0.00509576965123415,-0.00043389853090047836,g49_after,g49_before,2.3359432816505432e-05
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc10"", ""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14""]",PREDICTOR_ONLY,0,15,0,15,s3_history_mpc15,ood_square_predictor_only_n5,3,301,square,15,full_horizon,74,g74_after,0.015383262187242508,0.01767759956419468,0.010685929097235203,0.012894457206130028,0.004697333090007305,0.0047831423580646515,-8.580926805734634e-05,g74_after,g49_before,0.0003359867259860039
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc10"", ""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14""]",PREDICTOR_ONLY,0,15,0,15,s3_history_mpc15,ood_square_predictor_only_n5,3,301,square,15,full_horizon,99,g99_after,0.015383262187242508,0.01767759956419468,0.010682154446840286,0.012884235009551048,0.004701107740402222,0.004793364554643631,-9.22568142414093e-05,g99_after,g49_before,0.0003257645294070244
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15""]",PREDICTOR_ONLY,0,16,0,16,s3_history_mpc16,ood_square_predictor_only_n5,3,301,square,16,full_horizon,0,g0_after,0.01812930777668953,0.01717647910118103,0.021154409274458885,0.021017855033278465,-0.0030251014977693558,-0.003841375932097435,0.0008162744343280792,g0_before,g0_before,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15""]",PREDICTOR_ONLY,0,16,0,16,s3_history_mpc16,ood_square_predictor_only_n5,3,301,square,16,full_horizon,24,g24_after,0.01812930777668953,0.01717647910118103,0.01323993131518364,0.012817500159144402,0.00488937646150589,0.004358978942036629,0.0005303975194692612,g24_after,g24_after,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15""]",PREDICTOR_ONLY,0,16,0,16,s3_history_mpc16,ood_square_predictor_only_n5,3,301,square,16,full_horizon,49,g49_after,0.01812930777668953,0.01717647910118103,0.013027886860072613,0.012657462619245052,0.005101420916616917,0.004519016481935978,0.0005824044346809387,g49_after,g49_after,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15""]",PREDICTOR_ONLY,0,16,0,16,s3_history_mpc16,ood_square_predictor_only_n5,3,301,square,16,full_horizon,74,g74_after,0.01812930777668953,0.01717647910118103,0.012959974817931652,0.012364855036139488,0.005169332958757877,0.004811624065041542,0.0003577088937163353,g74_after,g74_before,1.6707926988601685e-06
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc11"", ""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15""]",PREDICTOR_ONLY,0,16,0,16,s3_history_mpc16,ood_square_predictor_only_n5,3,301,square,16,full_horizon,99,g99_after,0.01812930777668953,0.01717647910118103,0.012952160090208054,0.012373290956020355,0.005177147686481476,0.004803188145160675,0.0003739595413208008,g99_after,g74_before,1.0106712579727173e-05
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16""]",PREDICTOR_ONLY,0,17,0,17,s3_history_mpc17,ood_square_predictor_only_n5,3,301,square,17,full_horizon,0,g0_after,0.01686374470591545,0.016605203971266747,0.024523567408323288,0.023626187816262245,-0.007659822702407837,-0.007020983844995499,-0.0006388388574123383,g0_before,g0_before,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16""]",PREDICTOR_ONLY,0,17,0,17,s3_history_mpc17,ood_square_predictor_only_n5,3,301,square,17,full_horizon,24,g24_after,0.01686374470591545,0.016605203971266747,0.013121492229402065,0.013471415266394615,0.0037422524765133858,0.0031337887048721313,0.0006084637716412544,g24_after,g24_after,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16""]",PREDICTOR_ONLY,0,17,0,17,s3_history_mpc17,ood_square_predictor_only_n5,3,301,square,17,full_horizon,49,g49_after,0.01686374470591545,0.016605203971266747,0.012513894587755203,0.012621371075510979,0.004349850118160248,0.003983832895755768,0.00036601722240448,g49_before,g49_before,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16""]",PREDICTOR_ONLY,0,17,0,17,s3_history_mpc17,ood_square_predictor_only_n5,3,301,square,17,full_horizon,74,g74_after,0.01686374470591545,0.016605203971266747,0.012460040859878063,0.012572959065437317,0.004403703846037388,0.00403224490582943,0.0003714589402079582,g74_after,g74_after,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc12"", ""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16""]",PREDICTOR_ONLY,0,17,0,17,s3_history_mpc17,ood_square_predictor_only_n5,3,301,square,17,full_horizon,99,g99_after,0.01686374470591545,0.016605203971266747,0.012454874813556671,0.012640006840229034,0.00440886989235878,0.003965197131037712,0.0004436727613210678,g99_before,g74_after,6.704777479171753e-05
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17""]",PREDICTOR_ONLY,0,18,0,18,s3_history_mpc18,ood_square_predictor_only_n5,3,301,square,18,full_horizon,0,g0_after,0.01692146621644497,0.016901185736060143,0.019747398793697357,0.021479744464159012,-0.002825932577252388,-0.004578558728098869,0.0017526261508464813,g0_before,g0_before,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17""]",PREDICTOR_ONLY,0,18,0,18,s3_history_mpc18,ood_square_predictor_only_n5,3,301,square,18,full_horizon,24,g24_after,0.01692146621644497,0.016901185736060143,0.011854141019284725,0.012365266680717468,0.005067325197160244,0.004535919055342674,0.0005314061418175697,g24_after,g24_after,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17""]",PREDICTOR_ONLY,0,18,0,18,s3_history_mpc18,ood_square_predictor_only_n5,3,301,square,18,full_horizon,49,g49_after,0.01692146621644497,0.016901185736060143,0.011608543805778027,0.012079236097633839,0.005312922410666943,0.004821949638426304,0.0004909727722406387,g49_before,g49_before,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17""]",PREDICTOR_ONLY,0,18,0,18,s3_history_mpc18,ood_square_predictor_only_n5,3,301,square,18,full_horizon,74,g74_after,0.01692146621644497,0.016901185736060143,0.011547335423529148,0.012034902349114418,0.005374130792915821,0.0048662833869457245,0.0005078474059700966,g74_after,g74_after,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc13"", ""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17""]",PREDICTOR_ONLY,0,18,0,18,s3_history_mpc18,ood_square_predictor_only_n5,3,301,square,18,full_horizon,99,g99_after,0.01692146621644497,0.016901185736060143,0.011540580540895462,0.012072769924998283,0.005380885675549507,0.004828415811061859,0.000552469864487648,g99_after,g74_after,3.7867575883865356e-05
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17"", ""s3_executed_mpc18""]",PREDICTOR_ONLY,0,19,0,19,s3_history_mpc19,ood_square_predictor_only_n5,3,301,square,19,full_horizon,0,g0_after,0.017201140522956848,0.016313642263412476,0.022524394094944,0.022756125777959824,-0.005323253571987152,-0.006442483514547348,0.001119229942560196,g0_before,g0_before,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17"", ""s3_executed_mpc18""]",PREDICTOR_ONLY,0,19,0,19,s3_history_mpc19,ood_square_predictor_only_n5,3,301,square,19,full_horizon,24,g24_after,0.017201140522956848,0.016313642263412476,0.012557830661535263,0.012393975630402565,0.004643309861421585,0.003919666633009911,0.0007236432284116745,g24_after,g24_after,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17"", ""s3_executed_mpc18""]",PREDICTOR_ONLY,0,19,0,19,s3_history_mpc19,ood_square_predictor_only_n5,3,301,square,19,full_horizon,49,g49_after,0.017201140522956848,0.016313642263412476,0.012341534718871117,0.012165391817688942,0.0048596058040857315,0.004148250445723534,0.0007113553583621979,g49_after,g49_after,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17"", ""s3_executed_mpc18""]",PREDICTOR_ONLY,0,19,0,19,s3_history_mpc19,ood_square_predictor_only_n5,3,301,square,19,full_horizon,74,g74_after,0.017201140522956848,0.016313642263412476,0.012282708659768105,0.012097356840968132,0.004918431863188744,0.004216285422444344,0.0007021464407444,g74_after,g74_after,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc14"", ""s3_executed_mpc15"", ""s3_executed_mpc16"", ""s3_executed_mpc17"", ""s3_executed_mpc18""]",PREDICTOR_ONLY,0,19,0,19,s3_history_mpc19,ood_square_predictor_only_n5,3,301,square,19,full_horizon,99,g99_after,0.017201140522956848,0.016313642263412476,0.012276144698262215,0.012072921730577946,0.0049249958246946335,0.00424072053283453,0.0006842752918601036,g99_before,g99_before,0.0
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s3_executed_mpc0"", ""s3_executed_mpc1""]",PREDICTOR_ONLY,0,2,0,2,s3_history_mpc2,ood_square_predictor_only_n5,3,301,square,2,terminal,0,g0_after,2.0766637325286865,3.5607402324676514,1.6231985092163086,3.584787130355835,0.45346522331237793,-0.024046897888183594,0.4775121212005615,g0_after,g0_before,0.024046897888183594
