phase,split,run_path,action_unit_version,adaptation_buffer_ids,arm,encoder_version,model_version,objective_version,predictor_version,real_history_id,run_id,sample_id,seed,shape,mpc_iter,objective_stage,pool_size,model_best_candidate_id,env_best_candidate_id,final_record_candidate_id,r_selected,r_final_record,eta_model_final_record,error_oscillation,numerical_tie_epsilon,model_tie_count_epsilon,r_selected_tie_min,r_selected_tie_max,model_best_margin,selected_bound_slack,final_bound_slack,g_model_final,g_env_final,omega_final
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc9"", ""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13""]",PREDICTOR_ONLY,0,14,0,14,s0_history_mpc14,ood_square_predictor_only_n5,0,1,square,14,full_horizon,10,g99_after,g24_after,g99_after,8.742883801460266e-05,8.742883801460266e-05,0.0,0.0019105523824691772,1e-06,2,8.74251127243042e-05,8.742883801460266e-05,3.725290298461914e-09,0.0018231235444545746,0.0018231235444545746,0.0044406019151210785,0.00441528856754303,2.5313347578048706e-05
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc10"", ""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14""]",PREDICTOR_ONLY,0,15,0,15,s0_history_mpc15,ood_square_predictor_only_n5,0,1,square,15,full_horizon,10,g99_after,g49_before,g99_after,0.0001680217683315277,0.0001680217683315277,0.0,0.0031196996569633484,1e-06,2,0.00016801804304122925,0.0001680217683315277,3.725290298461914e-09,0.0029516778886318207,0.0029516778886318207,0.00429169088602066,0.0012820735573768616,0.003009617328643799
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc11"", ""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14"", ""s0_executed_mpc15""]",PREDICTOR_ONLY,0,16,0,16,s0_history_mpc16,ood_square_predictor_only_n5,0,1,square,16,full_horizon,10,g99_before,g24_before,g99_after,0.000803433358669281,0.000803433358669281,7.450580596923828e-09,0.002570115029811859,1e-06,2,0.000803433358669281,0.000803433358669281,7.450580596923828e-09,0.0017666816711425781,0.001766689121723175,0.004499126225709915,0.0019332803785800934,0.0025658458471298218
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc12"", ""s0_executed_mpc13"", ""s0_executed_mpc14"", ""s0_executed_mpc15"", ""s0_executed_mpc16""]",PREDICTOR_ONLY,0,17,0,17,s0_history_mpc17,ood_square_predictor_only_n5,0,1,square,17,full_horizon,10,g99_before,g24_before,g99_after,0.002440575510263443,0.0024405792355537415,3.725290298461914e-09,0.00985831767320633,1e-06,2,0.002440575510263443,0.0024405792355537415,3.725290298461914e-09,0.007417742162942886,0.007417742162942886,0.004449460655450821,-0.0015784576535224915,0.006027918308973312
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc13"", ""s0_executed_mpc14"", ""s0_executed_mpc15"", ""s0_executed_mpc16"", ""s0_executed_mpc17""]",PREDICTOR_ONLY,0,18,0,18,s0_history_mpc18,ood_square_predictor_only_n5,0,1,square,18,full_horizon,10,g99_after,g49_after,g99_after,0.0004941411316394806,0.0004941411316394806,0.0,0.004487421363592148,1e-06,2,0.0004941299557685852,0.0004941411316394806,1.1175870895385742e-08,0.003993280231952667,0.003993280231952667,0.0051717981696128845,0.006758738309144974,-0.0015869401395320892
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc14"", ""s0_executed_mpc15"", ""s0_executed_mpc16"", ""s0_executed_mpc17"", ""s0_executed_mpc18""]",PREDICTOR_ONLY,0,19,0,19,s0_history_mpc19,ood_square_predictor_only_n5,0,1,square,19,full_horizon,10,g99_before,g24_before,g99_after,0.0020685121417045593,0.002068515866994858,0.0,0.003971502184867859,1e-06,2,0.0020685121417045593,0.002068515866994858,0.0,0.0019029900431632996,0.001902986317873001,0.004480626434087753,0.0009450502693653107,0.0035355761647224426
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1""]",PREDICTOR_ONLY,0,2,0,2,s0_history_mpc2,ood_square_predictor_only_n5,0,1,square,2,terminal,10,g99_after,g24_after,g99_after,0.020421385765075684,0.020421385765075684,0.0,0.028817751444876194,1e-06,2,0.020421385765075684,0.02042144536972046,1.471489667892456e-07,0.00839636567980051,0.00839636567980051,0.041284422390162945,0.03919929265975952,0.0020851297304034233
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2""]",PREDICTOR_ONLY,0,3,0,3,s0_history_mpc3,ood_square_predictor_only_n5,0,1,square,3,terminal,10,g99_after,g24_before,g99_after,0.03211100399494171,0.03211100399494171,0.0,0.17898681946098804,1e-06,2,0.03211091458797455,0.03211100399494171,1.043081283569336e-07,0.14687581546604633,0.14687581546604633,0.2081699389964342,0.029183119535446167,0.17898681946098804
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3""]",PREDICTOR_ONLY,0,4,0,4,s0_history_mpc4,ood_square_predictor_only_n5,0,1,square,4,terminal,10,g99_after,g24_before,g99_after,0.03139221668243408,0.03139221668243408,0.0,0.10250090807676315,1e-06,2,0.03139221668243408,0.03139224648475647,3.5390257835388184e-08,0.07110869139432907,0.07110869139432907,0.12437748163938522,0.02187657356262207,0.10250090807676315
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",PREDICTOR_ONLY,0,5,0,5,s0_history_mpc5,ood_square_predictor_only_n5,0,1,square,5,full_horizon,10,g99_after,g24_before,g99_after,0.00017295405268669128,0.00017295405268669128,0.0,0.0037735700607299805,1e-06,2,0.00017295405268669128,0.00017295405268669128,1.1175870895385742e-08,0.003600616008043289,0.003600616008043289,0.012024104595184326,0.015135005116462708,-0.0031109005212783813
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5""]",PREDICTOR_ONLY,0,6,0,6,s0_history_mpc6,ood_square_predictor_only_n5,0,1,square,6,full_horizon,10,g99_before,g24_before,g99_after,0.0004727393388748169,0.00047274306416511536,0.0,0.006534771993756294,1e-06,2,0.0004727393388748169,0.00047274306416511536,0.0,0.006062032654881477,0.006062028929591179,0.006883122026920319,0.0005176551640033722,0.006365466862916946
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6""]",PREDICTOR_ONLY,0,7,0,7,s0_history_mpc7,ood_square_predictor_only_n5,0,1,square,7,full_horizon,10,g99_before,g49_after,g99_after,2.1655112504959106e-05,2.1647661924362183e-05,0.0,0.001999933272600174,1e-06,2,2.1647661924362183e-05,2.1655112504959106e-05,0.0,0.001978278160095215,0.0019782856106758118,0.004018109291791916,0.00312814861536026,0.0008899606764316559
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7""]",PREDICTOR_ONLY,0,8,0,8,s0_history_mpc8,ood_square_predictor_only_n5,0,1,square,8,full_horizon,10,g99_after,g49_after,g99_after,2.4184584617614746e-05,2.4184584617614746e-05,0.0,0.0015730410814285278,1e-06,2,2.4180859327316284e-05,2.4184584617614746e-05,3.725290298461914e-09,0.001548856496810913,0.001548856496810913,0.0036332346498966217,0.0024816319346427917,0.00115160271525383
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",PREDICTOR_ONLY,0,9,0,9,s0_history_mpc9,ood_square_predictor_only_n5,0,1,square,9,full_horizon,10,g99_after,g49_before,g99_after,3.030151128768921e-05,3.030151128768921e-05,0.0,0.0007493346929550171,1e-06,2,3.030151128768921e-05,3.030151128768921e-05,3.725290298461914e-09,0.0007190331816673279,0.0007190331816673279,0.003596276044845581,0.002876508980989456,0.0007197670638561249
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0,0,0,0,s1_history_mpc0,ood_square_predictor_only_n5,1,101,square,0,terminal,10,g99_after,g74_before,g99_after,0.044841110706329346,0.044841110706329346,0.0,0.8846207857131958,1e-06,1,0.044841110706329346,0.044841110706329346,7.957220077514648e-06,0.8397796750068665,0.8397796750068665,2.991603970527649,2.491471529006958,0.5001324415206909
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc0""]",PREDICTOR_ONLY,0,1,0,1,s1_history_mpc1,ood_square_predictor_only_n5,1,101,square,1,terminal,10,g99_after,g0_before,g99_after,0.1371709704399109,0.1371709704399109,0.0,0.7139711827039719,1e-06,2,0.1371709704399109,0.1371709704399109,6.51925802230835e-09,0.576800212264061,0.576800212264061,0.2105639325454831,-0.1371709704399109,0.347734902985394
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc5"", ""s1_executed_mpc6"", ""s1_executed_mpc7"", ""s1_executed_mpc8"", ""s1_executed_mpc9""]",PREDICTOR_ONLY,0,10,0,10,s1_history_mpc10,ood_square_predictor_only_n5,1,101,square,10,full_horizon,10,g99_before,g24_before,g99_after,0.00011773407459259033,0.00011773360893130302,1.1641532182693481e-10,0.001203575055114925,1e-06,2,0.00011773360893130302,0.00011773407459259033,1.1641532182693481e-10,0.0010858409805223346,0.0010858415625989437,0.0009392019128426909,0.0009236342739313841,1.5567638911306858e-05
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc6"", ""s1_executed_mpc7"", ""s1_executed_mpc8"", ""s1_executed_mpc9"", ""s1_executed_mpc10""]",PREDICTOR_ONLY,0,11,0,11,s1_history_mpc11,ood_square_predictor_only_n5,1,101,square,11,full_horizon,10,g99_after,g24_before,g99_after,4.9727968871593475e-06,4.9727968871593475e-06,0.0,0.004064881708472967,1e-06,2,4.9727968871593475e-06,4.973961040377617e-06,9.313225746154785e-10,0.004059908911585808,0.004059908911585808,0.0011960312258452177,0.00041168881580233574,0.000784342410042882
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc7"", ""s1_executed_mpc8"", ""s1_executed_mpc9"", ""s1_executed_mpc10"", ""s1_executed_mpc11""]",PREDICTOR_ONLY,0,12,0,12,s1_history_mpc12,ood_square_predictor_only_n5,1,101,square,12,full_horizon,10,g99_after,g49_before,g99_after,4.860060289502144e-05,4.860060289502144e-05,0.0,0.00043768296018242836,1e-06,2,4.859897308051586e-05,4.860060289502144e-05,1.6298145055770874e-09,0.0003890823572874069,0.0003890823572874069,0.0010143902618438005,0.0010543328244239092,-3.994256258010864e-05
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc8"", ""s1_executed_mpc9"", ""s1_executed_mpc10"", ""s1_executed_mpc11"", ""s1_executed_mpc12""]",PREDICTOR_ONLY,0,13,0,13,s1_history_mpc13,ood_square_predictor_only_n5,1,101,square,13,full_horizon,10,g99_after,g24_before,g99_after,0.00022776611149311066,0.00022776611149311066,0.0,0.007329100742936134,1e-06,2,0.00022776611149311066,0.00022777030244469643,4.190951585769653e-09,0.007101334631443024,0.007101334631443024,0.001739131985232234,0.0002501725684851408,0.0014889594167470932
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc9"", ""s1_executed_mpc10"", ""s1_executed_mpc11"", ""s1_executed_mpc12"", ""s1_executed_mpc13""]",PREDICTOR_ONLY,0,14,0,14,s1_history_mpc14,ood_square_predictor_only_n5,1,101,square,14,full_horizon,10,g99_after,g74_after,g99_after,0.00011316523887217045,0.00011316523887217045,0.0,0.0007682058494538069,1e-06,4,0.0,0.00011316710151731968,4.656612873077393e-10,0.0006550406105816364,0.0006550406105816364,0.0012659910134971142,0.001086317002773285,0.00017967401072382927
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc10"", ""s1_executed_mpc11"", ""s1_executed_mpc12"", ""s1_executed_mpc13"", ""s1_executed_mpc14""]",PREDICTOR_ONLY,0,15,0,15,s1_history_mpc15,ood_square_predictor_only_n5,1,101,square,15,full_horizon,10,g99_before,g24_after,g99_after,0.00025069969706237316,0.00025070086121559143,0.0,0.000719442730769515,1e-06,2,0.00025069969706237316,0.00025070086121559143,0.0,0.0004687430337071419,0.0004687418695539236,0.0008429244626313448,0.000690513988956809,0.00015241047367453575
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc11"", ""s1_executed_mpc12"", ""s1_executed_mpc13"", ""s1_executed_mpc14"", ""s1_executed_mpc15""]",PREDICTOR_ONLY,0,16,0,16,s1_history_mpc16,ood_square_predictor_only_n5,1,101,square,16,full_horizon,10,g99_after,g49_before,g99_after,3.3793970942497253e-05,3.3793970942497253e-05,0.0,0.0037830891087651253,1e-06,2,3.3789779990911484e-05,3.3793970942497253e-05,2.7939677238464355e-09,0.003749295137822628,0.003749295137822628,0.0010448717512190342,0.0005314061418175697,0.0005134656094014645
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc12"", ""s1_executed_mpc13"", ""s1_executed_mpc14"", ""s1_executed_mpc15"", ""s1_executed_mpc16""]",PREDICTOR_ONLY,0,17,0,17,s1_history_mpc17,ood_square_predictor_only_n5,1,101,square,17,full_horizon,10,g99_after,g24_before,g99_after,0.0003652898594737053,0.0003652898594737053,0.0,0.006200892850756645,1e-06,2,0.0003652898594737053,0.0003652907907962799,3.259629011154175e-09,0.00583560299128294,0.00583560299128294,0.0011655234266072512,-0.00013849884271621704,0.0013040222693234682
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc13"", ""s1_executed_mpc14"", ""s1_executed_mpc15"", ""s1_executed_mpc16"", ""s1_executed_mpc17""]",PREDICTOR_ONLY,0,18,0,18,s1_history_mpc18,ood_square_predictor_only_n5,1,101,square,18,full_horizon,10,g99_after,g24_before,g99_after,0.0002819760702550411,0.0002819760702550411,0.0,0.0011390773579478264,1e-06,2,0.0002819742076098919,0.0002819760702550411,1.1641532182693481e-09,0.0008571012876927853,0.0008571012876927853,0.0009584776125848293,0.0008118408732116222,0.0001466367393732071
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc14"", ""s1_executed_mpc15"", ""s1_executed_mpc16"", ""s1_executed_mpc17"", ""s1_executed_mpc18""]",PREDICTOR_ONLY,0,19,0,19,s1_history_mpc19,ood_square_predictor_only_n5,1,101,square,19,full_horizon,10,g99_after,g49_before,g99_after,0.00027835043147206306,0.00027835043147206306,0.0,0.002558249980211258,1e-06,2,0.00027835043147206306,0.0002783532254397869,2.7939677238464355e-09,0.002279899548739195,0.002279899548739195,0.0013046441599726677,0.0003854301758110523,0.0009192139841616154
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc0"", ""s1_executed_mpc1""]",PREDICTOR_ONLY,0,2,0,2,s1_history_mpc2,ood_square_predictor_only_n5,1,101,square,2,terminal,10,g99_before,g0_after,g99_after,0.2817313224077225,0.2817313224077225,9.313225746154785e-10,0.7111074589192867,1e-06,2,0.2817313224077225,0.2817313224077225,9.313225746154785e-10,0.42937613651156425,0.42937613744288683,0.018852383829653263,0.35053935647010803,-0.33168697264045477
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc0"", ""s1_executed_mpc1"", ""s1_executed_mpc2""]",PREDICTOR_ONLY,0,3,0,3,s1_history_mpc3,ood_square_predictor_only_n5,1,101,square,3,terminal,10,g99_after,g99_before,g99_after,1.955777406692505e-08,1.955777406692505e-08,0.0,0.361492857336998,1e-06,2,0.0,1.955777406692505e-08,7.450580596923828e-09,0.3614928377792239,0.3614928377792239,0.02958008274435997,0.37620791234076023,-0.34662782959640026
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc0"", ""s1_executed_mpc1"", ""s1_executed_mpc2"", ""s1_executed_mpc3""]",PREDICTOR_ONLY,0,4,0,4,s1_history_mpc4,ood_square_predictor_only_n5,1,101,square,4,terminal,10,g99_after,g24_before,g99_after,0.033541230484843254,0.033541230484843254,0.0,0.05601544678211212,1e-06,2,0.033541230484843254,0.03354124538600445,7.450580596923828e-09,0.022474216297268867,0.022474216297268867,0.018998248502612114,-0.021773310378193855,0.04077155888080597
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc0"", ""s1_executed_mpc1"", ""s1_executed_mpc2"", ""s1_executed_mpc3"", ""s1_executed_mpc4""]",PREDICTOR_ONLY,0,5,0,5,s1_history_mpc5,ood_square_predictor_only_n5,1,101,square,5,full_horizon,10,g99_after,g99_before,g99_after,2.7939677238464355e-09,2.7939677238464355e-09,0.0,0.0037429495714604855,1e-06,2,0.0,2.7939677238464355e-09,6.984919309616089e-10,0.0037429467774927616,0.0037429467774927616,0.0017965056467801332,0.0044356537982821465,-0.002639148151502013
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc1"", ""s1_executed_mpc2"", ""s1_executed_mpc3"", ""s1_executed_mpc4"", ""s1_executed_mpc5""]",PREDICTOR_ONLY,0,6,0,6,s1_history_mpc6,ood_square_predictor_only_n5,1,101,square,6,full_horizon,10,g99_after,g49_before,g99_after,8.633732795715332e-05,8.633732795715332e-05,0.0,0.001350045669823885,1e-06,2,8.633430115878582e-05,8.633732795715332e-05,2.3283064365386963e-10,0.0012637083418667316,0.0012637083418667316,0.001385045936331153,0.0018308153375983238,-0.0004457694012671709
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc2"", ""s1_executed_mpc3"", ""s1_executed_mpc4"", ""s1_executed_mpc5"", ""s1_executed_mpc6""]",PREDICTOR_ONLY,0,7,0,7,s1_history_mpc7,ood_square_predictor_only_n5,1,101,square,7,full_horizon,10,g99_before,g49_after,g99_after,8.519133552908897e-05,8.519086986780167e-05,0.0,0.0008142087608575821,1e-06,4,8.519086986780167e-05,0.0001181566622108221,0.0,0.0007290174253284931,0.0007290178909897804,0.000943540595471859,0.0007601152174174786,0.00018342537805438042
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc3"", ""s1_executed_mpc4"", ""s1_executed_mpc5"", ""s1_executed_mpc6"", ""s1_executed_mpc7""]",PREDICTOR_ONLY,0,8,0,8,s1_history_mpc8,ood_square_predictor_only_n5,1,101,square,8,full_horizon,10,g99_after,g74_after,g99_after,5.966052412986755e-06,5.966052412986755e-06,0.0,0.004661270184442401,1e-06,2,5.96093013882637e-06,5.966052412986755e-06,2.3283064365386963e-10,0.004655304132029414,0.004655304132029414,0.0012717887293547392,0.0006858902052044868,0.0005858985241502523
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s1_executed_mpc4"", ""s1_executed_mpc5"", ""s1_executed_mpc6"", ""s1_executed_mpc7"", ""s1_executed_mpc8""]",PREDICTOR_ONLY,0,9,0,9,s1_history_mpc9,ood_square_predictor_only_n5,1,101,square,9,full_horizon,10,g99_before,g74_before,g99_after,3.466615453362465e-06,3.4654513001441956e-06,0.0,0.0017005172558128834,1e-06,4,0.0,4.176050424575806e-06,0.0,0.001697050640359521,0.0016970518045127392,0.0010454023722559214,0.0009451461955904961,0.0001002561766654253
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0,0,0,0,s2_history_mpc0,ood_square_predictor_only_n5,2,201,square,0,terminal,10,g99_after,g0_after,g99_after,2.096156418323517,2.096156418323517,0.0,2.5210440615192056,1e-06,2,2.096156418323517,2.096156418323517,1.1175870895385742e-08,0.4248876431956887,0.4248876431956887,0.5759153226390481,-1.8295398354530334,2.4054551580920815
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc0""]",PREDICTOR_ONLY,0,1,0,1,s2_history_mpc1,ood_square_predictor_only_n5,2,201,square,1,terminal,10,g99_after,g74_before,g99_after,5.165114998817444e-06,5.165114998817444e-06,0.0,1.0178874172270298,1e-06,2,5.165114998817444e-06,5.17629086971283e-06,5.21540641784668e-08,1.017882252112031,1.017882252112031,1.7234554924070835,2.6858758851885796,-0.962420392781496
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc5"", ""s2_executed_mpc6"", ""s2_executed_mpc7"", ""s2_executed_mpc8"", ""s2_executed_mpc9""]",PREDICTOR_ONLY,0,10,0,10,s2_history_mpc10,ood_square_predictor_only_n5,2,201,square,10,full_horizon,10,g99_after,g0_before,g99_after,0.00038772495463490486,0.00038772495463490486,0.0,0.002328848000615835,1e-06,2,0.0003877226263284683,0.00038772495463490486,2.0954757928848267e-09,0.0019411230459809303,0.0019411230459809303,0.0018696316983550787,-0.00038772495463490486,0.0022573566529899836
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc6"", ""s2_executed_mpc7"", ""s2_executed_mpc8"", ""s2_executed_mpc9"", ""s2_executed_mpc10""]",PREDICTOR_ONLY,0,11,0,11,s2_history_mpc11,ood_square_predictor_only_n5,2,201,square,11,full_horizon,10,g99_before,g0_before,g99_after,0.00135728158056736,0.001357280183583498,1.1641532182693481e-09,0.006378805730491877,1e-06,2,0.001357280183583498,0.00135728158056736,1.1641532182693481e-09,0.005021524149924517,0.005021526711061597,0.001387362601235509,-0.001357280183583498,0.002744642784819007
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc7"", ""s2_executed_mpc8"", ""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11""]",PREDICTOR_ONLY,0,12,0,12,s2_history_mpc12,ood_square_predictor_only_n5,2,201,square,12,full_horizon,10,g99_after,g24_after,g99_after,0.00015945592895150185,0.00015945592895150185,0.0,0.002437673509120941,1e-06,2,0.00015945592895150185,0.00015945639461278915,9.313225746154785e-10,0.0022782175801694393,0.0022782175801694393,0.0011004339903593063,0.0004204097203910351,0.0006800242699682713
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc8"", ""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12""]",PREDICTOR_ONLY,0,13,0,13,s2_history_mpc13,ood_square_predictor_only_n5,2,201,square,13,full_horizon,10,g99_after,g0_before,g99_after,0.001276305876672268,0.001276305876672268,0.0,0.004664185456931591,1e-06,2,0.001276305876672268,0.0012763068079948425,9.313225746154785e-10,0.003387879580259323,0.003387879580259323,0.0014269095845520496,-0.001276305876672268,0.0027032154612243176
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc9"", ""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13""]",PREDICTOR_ONLY,0,14,0,14,s2_history_mpc14,ood_square_predictor_only_n5,2,201,square,14,full_horizon,10,g99_after,g0_before,g99_after,0.0002577919512987137,0.0002577919512987137,0.0,0.004497295245528221,1e-06,2,0.0002577919512987137,0.00025779474526643753,1.3969838619232178e-09,0.0042395032942295074,0.0042395032942295074,0.0007629427127540112,-0.0002577919512987137,0.0010207346640527248
ood,val_square,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_square_predictor_only_n5,pushobj_norm_envapi_v1,"[""s2_executed_mpc10"", ""s2_executed_mpc11"", ""s2_executed_mpc12"", ""s2_executed_mpc13"", ""s2_executed_mpc14""]",PREDICTOR_ONLY,0,15,0,15,s2_history_mpc15,ood_square_predictor_only_n5,2,201,square,15,full_horizon,10,g99_before,g49_before,g99_after,5.929730832576752e-05,5.929823964834213e-05,0.0,0.005161012522876263,1e-06,2,5.929730832576752e-05,5.929823964834213e-05,0.0,0.005101715214550495,0.0051017142832279205,0.0010153325274586678,0.0004885494709014893,0.0005267830565571785
