case_id,anchor_id,mpc,candidate_id,variant,model_cost,true_cost,anchor_shift,true_error
val_L|L|s0,val_L|L|s0|m2,2,g99_before,frozen,0.0031870552338659763,0.009054005146026611,-9.313225746154785e-09,0.005866949912160635
val_L|L|s0,val_L|L|s0|m2,2,g99_after,frozen,0.003187054069712758,0.009054004214704037,-8.149072527885437e-09,0.005866950144991279
val_L|L|s0,val_L|L|s0|m2,2,g0_before,predictor_official_shadow,0.02157406136393547,0.026301439851522446,-2.551823854446411e-07,0.004727378487586975
val_L|L|s0,val_L|L|s0|m2,2,g0_after,predictor_official_shadow,0.059010133147239685,0.14225240051746368,-3.952533006668091e-06,0.083242267370224
val_L|L|s0,val_L|L|s0|m2,2,g24_before,predictor_official_shadow,0.005066273733973503,0.009708764031529427,-9.653158485889435e-07,0.0046424902975559235
val_L|L|s0,val_L|L|s0|m2,2,g24_after,predictor_official_shadow,0.007002457045018673,0.025025703012943268,-1.4826655387878418e-06,0.018023245967924595
val_L|L|s0,val_L|L|s0|m2,2,g49_before,predictor_official_shadow,0.00466074887663126,0.011729149147868156,-6.668269634246826e-07,0.0070684002712368965
val_L|L|s0,val_L|L|s0|m2,2,g49_after,predictor_official_shadow,0.004356922581791878,0.00985931046307087,-5.862675607204437e-07,0.005502387881278992
val_L|L|s0,val_L|L|s0|m2,2,g74_before,predictor_official_shadow,0.004131839610636234,0.009059426374733448,-4.284083843231201e-07,0.004927586764097214
val_L|L|s0,val_L|L|s0|m2,2,g74_after,predictor_official_shadow,0.004162100609391928,0.010125887580215931,-4.353933036327362e-07,0.005963786970824003
val_L|L|s0,val_L|L|s0|m2,2,g99_before,predictor_official_shadow,0.004057202022522688,0.009054005146026611,-3.7439167499542236e-07,0.004996803123503923
val_L|L|s0,val_L|L|s0|m2,2,g99_after,predictor_official_shadow,0.004057230893522501,0.009054004214704037,-3.739260137081146e-07,0.004996773321181536
val_L|L|s0,val_L|L|s0|m4,4,g0_before,frozen,0.024430319666862488,0.017256686463952065,2.8870999813079834e-06,-0.007173633202910423
val_L|L|s0,val_L|L|s0|m4,4,g0_after,frozen,0.047749653458595276,0.11116596311330795,-7.603317499160767e-06,0.06341630965471268
val_L|L|s0,val_L|L|s0|m4,4,g24_before,frozen,0.0047484105452895164,0.005354368593543768,1.380685716867447e-06,0.0006059580482542515
val_L|L|s0,val_L|L|s0|m4,4,g24_after,frozen,0.00388181209564209,0.010046806186437607,4.880130290985107e-07,0.006164994090795517
val_L|L|s0,val_L|L|s0|m4,4,g49_before,frozen,0.0032134857028722763,0.015209918841719627,-1.9720755517482758e-07,0.011996433138847351
val_L|L|s0,val_L|L|s0|m4,4,g49_after,frozen,0.003240792313590646,0.014894479885697365,-3.105960786342621e-07,0.011653687572106719
val_L|L|s0,val_L|L|s0|m4,4,g74_before,frozen,0.0030881997663527727,0.011473123915493488,1.0174699127674103e-07,0.008384924149140716
val_L|L|s0,val_L|L|s0|m4,4,g74_after,frozen,0.0030858791433274746,0.011481722816824913,8.032657206058502e-08,0.008395843673497438
val_L|L|s0,val_L|L|s0|m4,4,g99_before,frozen,0.003078214358538389,0.010635114274919033,1.4202669262886047e-08,0.007556899916380644
val_L|L|s0,val_L|L|s0|m4,4,g99_after,frozen,0.0030782134272158146,0.010635110549628735,1.5366822481155396e-08,0.00755689712241292
val_L|L|s0,val_L|L|s0|m4,4,g0_before,predictor_official_shadow,0.022639315575361252,0.017256686463952065,2.380460500717163e-06,-0.005382629111409187
val_L|L|s0,val_L|L|s0|m4,4,g0_after,predictor_official_shadow,0.05517945438623428,0.11116596311330795,-9.100884199142456e-06,0.05598650872707367
val_L|L|s0,val_L|L|s0|m4,4,g24_before,predictor_official_shadow,0.004895676858723164,0.005354368593543768,7.441267371177673e-07,0.0004586917348206043
val_L|L|s0,val_L|L|s0|m4,4,g24_after,predictor_official_shadow,0.004668321926146746,0.010046806186437607,-2.2212043404579163e-07,0.005378484260290861
val_L|L|s0,val_L|L|s0|m4,4,g49_before,predictor_official_shadow,0.0043733855709433556,0.015209918841719627,-8.940696716308594e-07,0.010836533270776272
val_L|L|s0,val_L|L|s0|m4,4,g49_after,predictor_official_shadow,0.00447587575763464,0.014894479885697365,-1.0291114449501038e-06,0.010418604128062725
val_L|L|s0,val_L|L|s0|m4,4,g74_before,predictor_official_shadow,0.004014334641396999,0.011473123915493488,-6.486661732196808e-07,0.007458789274096489
