action_unit_version,adaptation_buffer_ids,arm,c_env_ref,c_env_ref_proprio,c_env_ref_visual,c_env_samever,c_env_samever_proprio,c_env_samever_visual,c_hat_native,candidate,candidate_environment_actions,candidate_model_actions,encoder_version,gd_iter,model_version,mpc_iter,objective_coefficients,objective_stage,objective_version,official_environment_metrics,oracle_wall_s,predictor_version,real_history_id,run_id,sample_id,seed,shape,sidecar
pushobj_norm_envapi_v1,"[""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7""]",OFFICIAL_ADAJEPA,0.002923764521256089,0.0008148557390086353,0.002108908724039793,0.0029160180129110813,0.0008148557390086353,0.002101162215694785,0.001195549382828176,u_after,25,5,8,24,8,8,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 25.87664222717285, ""success"": false}",0.170645499999992,8,s0_history_mpc8,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m8_g24_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7""]",OFFICIAL_ADAJEPA,0.0026032680179923773,0.0006418097182177007,0.0019614582415670156,0.0025957708712667227,0.0006418097182177007,0.001953961094841361,0.0010649325558915734,u_before,25,5,8,49,8,8,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 21.777929306030273, ""success"": true}",0.1358679999999879,8,s0_history_mpc8,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m8_g49_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7""]",OFFICIAL_ADAJEPA,0.0025804711040109396,0.0006115186843089759,0.0019689523614943027,0.0025728782638907433,0.0006115186843089759,0.0019613595213741064,0.0010626160074025393,u_after,25,5,8,49,8,8,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 21.443714141845703, ""success"": true}",0.16192189999999584,8,s0_history_mpc8,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m8_g49_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7""]",OFFICIAL_ADAJEPA,0.002576584694907069,0.000607915862929076,0.0019686687737703323,0.0025689024478197098,0.000607915862929076,0.001960986526682973,0.0010570016456767917,u_before,25,5,8,74,8,8,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 20.62114906311035, ""success"": true}",0.13324670000000083,8,s0_history_mpc8,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m8_g74_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7""]",OFFICIAL_ADAJEPA,0.002561713568866253,0.0006074703997001052,0.0019542432855814695,0.0025540709029883146,0.0006074703997001052,0.0019466005032882094,0.0010569114238023758,u_after,25,5,8,74,8,8,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 20.60666847229004, ""success"": true}",0.16527789999999243,8,s0_history_mpc8,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m8_g74_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7""]",OFFICIAL_ADAJEPA,0.002549342345446348,0.0005947006866335869,0.0019546416588127613,0.0025418102741241455,0.0005947006866335869,0.0019471094710752368,0.0010559498332440853,u_before,25,5,8,99,8,8,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 20.46337890625, ""success"": true}",0.1292964000000012,8,s0_history_mpc8,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m8_g99_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc3"", ""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7""]",OFFICIAL_ADAJEPA,0.0025493470020592213,0.0005947052268311381,0.0019546416588127613,0.002541814697906375,0.0005947052268311381,0.0019471094710752368,0.0010559498332440853,u_after,25,5,8,99,8,8,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 20.463464736938477, ""success"": true}",0.16036660000000325,8,s0_history_mpc8,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m8_g99_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",OFFICIAL_ADAJEPA,0.003617114620283246,0.0018059414578601718,0.0018111731624230742,0.003609980456531048,0.0018059414578601718,0.0018040388822555542,0.0026285075582563877,u_before,25,5,9,0,9,9,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 75.06655883789062, ""success"": true}",0.15936689999999487,9,s0_history_mpc9,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m9_g0_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",OFFICIAL_ADAJEPA,0.0052569834515452385,0.001702906098216772,0.00355407758615911,0.005238458514213562,0.001702906098216772,0.0035355526488274336,0.004183150827884674,u_after,25,5,9,0,9,9,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 66.1152114868164, ""success"": true}",0.17698059999999316,9,s0_history_mpc9,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m9_g0_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",OFFICIAL_ADAJEPA,0.0030465652234852314,0.0007933311862871051,0.0022532339207828045,0.003039066679775715,0.0007933311862871051,0.002245735377073288,0.001202153041958809,u_before,25,5,9,24,9,9,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 27.307464599609375, ""success"": false}",0.14266279999999654,9,s0_history_mpc9,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m9_g24_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",OFFICIAL_ADAJEPA,0.002936979755759239,0.0007217986858449876,0.0022151810117065907,0.0029314833227545023,0.0007217986858449876,0.0022096845787018538,0.0011490315664559603,u_after,25,5,9,24,9,9,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 26.16817283630371, ""success"": false}",0.1710048999999998,9,s0_history_mpc9,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m9_g24_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",OFFICIAL_ADAJEPA,0.002451203763484955,0.0005626458441838622,0.0018885580357164145,0.002446339465677738,0.0005626458441838622,0.0018836937379091978,0.0010561981471255422,u_before,25,5,9,49,9,9,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 20.241933822631836, ""success"": true}",0.1421521000000041,9,s0_history_mpc9,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m9_g49_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",OFFICIAL_ADAJEPA,0.0024421545676887035,0.0005532336654141545,0.001888920902274549,0.002437269315123558,0.0005532336654141545,0.0018840356497094035,0.001057017594575882,u_after,25,5,9,49,9,9,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 20.109437942504883, ""success"": true}",0.17303900000000283,9,s0_history_mpc9,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m9_g49_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",OFFICIAL_ADAJEPA,0.002607523463666439,0.0006070822710171342,0.0020004413090646267,0.0026026275008916855,0.0006070822710171342,0.001995545346289873,0.0010329860961064696,u_before,25,5,9,74,9,9,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 20.755691528320312, ""success"": true}",0.13954289999999503,9,s0_history_mpc9,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m9_g74_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",OFFICIAL_ADAJEPA,0.0026052650064229965,0.0006036843406036496,0.0020015807822346687,0.002600370906293392,0.0006036843406036496,0.0019966866821050644,0.0010325798066332936,u_after,25,5,9,74,9,9,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 20.698945999145508, ""success"": true}",0.16654889999999511,9,s0_history_mpc9,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m9_g74_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",OFFICIAL_ADAJEPA,0.002600637264549732,0.000600640254560858,0.001999997068196535,0.002595757832750678,0.000600640254560858,0.001995117636397481,0.0010298981796950102,u_before,25,5,9,99,9,9,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 20.595510482788086, ""success"": true}",0.14322869999999455,9,s0_history_mpc9,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m9_g99_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc4"", ""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8""]",OFFICIAL_ADAJEPA,0.002600638661533594,0.0006006414769217372,0.001999997068196535,0.0025957589969038963,0.0006006414769217372,0.001995117636397481,0.0010298977140337229,u_after,25,5,9,99,9,9,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 20.595523834228516, ""success"": true}",0.17246769999999856,9,s0_history_mpc9,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m9_g99_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9""]",OFFICIAL_ADAJEPA,0.0038917092606425285,0.001922552939504385,0.0019691563211381435,0.003877305891364813,0.001922552939504385,0.001954752951860428,0.0031373039819300175,u_before,25,5,10,0,10,10,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 75.40655517578125, ""success"": true}",0.16200410000000431,10,s0_history_mpc10,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m10_g0_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9""]",OFFICIAL_ADAJEPA,0.005724730901420116,0.000993963098153472,0.004730768036097288,0.005677616223692894,0.000993963098153472,0.004683652892708778,0.0059268902987241745,u_after,25,5,10,0,10,10,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 67.2489242553711, ""success"": false}",0.18527439999999729,10,s0_history_mpc10,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m10_g0_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9""]",OFFICIAL_ADAJEPA,0.0022383462637662888,0.00027060852153226733,0.0019677376840263605,0.002222927287220955,0.00027060852153226733,0.0019523188238963485,0.0012318235822021961,u_before,25,5,10,24,10,10,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 21.017780303955078, ""success"": true}",0.15063150000000292,10,s0_history_mpc10,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m10_g24_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9""]",OFFICIAL_ADAJEPA,0.0022464951034635305,0.0003437874256633222,0.0019027077360078692,0.0022317080292850733,0.0003437874256633222,0.0018879205454140902,0.001247331267222762,u_after,25,5,10,24,10,10,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 21.685699462890625, ""success"": true}",0.1838004999999896,10,s0_history_mpc10,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m10_g24_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9""]",OFFICIAL_ADAJEPA,0.0021057031117379665,0.00025194144109264016,0.0018537617288529873,0.0020914783235639334,0.00025194144109264016,0.0018395369406789541,0.0011216365965083241,u_before,25,5,10,49,10,10,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 12.602097511291504, ""success"": true}",0.16068339999999637,10,s0_history_mpc10,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m10_g49_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9""]",OFFICIAL_ADAJEPA,0.00207965774461627,0.000261191395111382,0.0018184664659202099,0.0020654117688536644,0.000261191395111382,0.0018042202573269606,0.0011196419363841414,u_after,25,5,10,49,10,10,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 12.895621299743652, ""success"": true}",0.18655880000000025,10,s0_history_mpc10,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m10_g49_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9""]",OFFICIAL_ADAJEPA,0.0020555048249661922,0.00025755222304724157,0.0017979525728151202,0.00204182555899024,0.00025755222304724157,0.001784273306839168,0.001100780675187707,u_before,25,5,10,74,10,10,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 13.561159133911133, ""success"": true}",0.15016990000000874,10,s0_history_mpc10,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m10_g74_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9""]",OFFICIAL_ADAJEPA,0.002054241020232439,0.00025628850562497973,0.0017979525728151202,0.002040561754256487,0.00025628850562497973,0.001784273306839168,0.0011004882398992777,u_after,25,5,10,74,10,10,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 13.539043426513672, ""success"": true}",0.18826409999999782,10,s0_history_mpc10,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m10_g74_after_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9""]",OFFICIAL_ADAJEPA,0.002069886075332761,0.00025543919764459133,0.0018144468776881695,0.0020561320707201958,0.00025543919764459133,0.0018006928730756044,0.0010978104546666145,u_before,25,5,10,99,10,10,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 13.452752113342285, ""success"": true}",0.1521418999999895,10,s0_history_mpc10,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m10_g99_before_outcome.npz
pushobj_norm_envapi_v1,"[""s0_executed_mpc5"", ""s0_executed_mpc6"", ""s0_executed_mpc7"", ""s0_executed_mpc8"", ""s0_executed_mpc9""]",OFFICIAL_ADAJEPA,0.002069887239485979,0.00025544033269397914,0.0018144468776881695,0.002056133234873414,0.00025544033269397914,0.0018006928730756044,0.0010978102218359709,u_after,25,5,10,99,10,10,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 13.452742576599121, ""success"": true}",0.19197029999999415,10,s0_history_mpc10,pass1_valT_s0_official,0,1,T,D:\EV-TTT\adajepa_official_51d8665\artifacts\pass1\val_T_official_s0\oracle\sample_000\s0_m10_g99_after_outcome.npz
