phase,split,arm,gd_iter,shape,n_contrasts,n_samples,aggregation_unit,mae,rmse,spearman,sign_accuracy,false_improvement_count,false_improvement_rate_all,predicted_improvement_count,false_improvement_rate_given_predicted_improvement,numerical_tie_epsilon,thresholded_sign_accuracy_all,thresholded_false_improvement_count,thresholded_false_improvement_rate_all,thresholded_predicted_improvement_count,thresholded_false_improvement_rate_given_predicted_improvement,mean_abs_delta_pred,mean_abs_delta_env_samever,max_env_worsening_under_predicted_improvement,encoder_coordinate_delta_mae
ood,val_square,FROZEN,0,square,86,5,contrast (repeated within episode; not independent samples),0.05070372438599724,0.1950003772814277,0.06716354545025707,0.3023255813953488,25,0.29069767441860467,43,0.5813953488372093,1e-06,0.3023255813953488,25,0.29069767441860467,43,0.5813953488372093,0.053616554108123445,0.047034040889377855,0.18333503603935242,0.0
ood,val_square,FROZEN,24,square,86,5,contrast (repeated within episode; not independent samples),0.00659723968927337,0.019086628759491044,-0.24324732298693333,0.4883720930232558,32,0.37209302325581395,72,0.4444444444444444,1e-06,0.4883720930232558,32,0.37209302325581395,72,0.4444444444444444,0.0017368020922985188,0.005910359412366741,0.041478872299194336,0.0
ood,val_square,FROZEN,49,square,86,5,contrast (repeated within episode; not independent samples),0.0017807808106353636,0.005167733884598755,0.08818340487758856,0.5697674418604651,34,0.3953488372093023,76,0.4473684210526316,1e-06,0.4883720930232558,28,0.32558139534883723,66,0.42424242424242425,0.0004074993072250901,0.0017947709028132606,0.026473045349121094,0.0
ood,val_square,FROZEN,74,square,86,5,contrast (repeated within episode; not independent samples),0.0004444813604878132,0.002005239290752494,-0.11124162102874383,0.627906976744186,31,0.36046511627906974,85,0.36470588235294116,1e-06,0.32558139534883723,19,0.22093023255813954,45,0.4222222222222222,8.684099749337103e-05,0.0003817342681983529,0.010060131549835205,0.0
ood,val_square,FROZEN,99,square,86,5,contrast (repeated within episode; not independent samples),2.751310984062594e-06,2.4190750019249575e-05,0.05883701537500134,0.3372093023255814,21,0.2441860465116279,66,0.3181818181818182,1e-06,0.9767441860465116,0,0.0,1,0.0,1.403021214659824e-07,2.649994458743306e-06,8.344650268554688e-07,0.0
ood,val_square,OFFICIAL_ADAJEPA,0,square,71,5,contrast (repeated within episode; not independent samples),0.06933809065220642,0.22369347723994115,0.2913480885311871,0.6056338028169014,23,0.323943661971831,55,0.41818181818181815,1e-06,0.6056338028169014,23,0.323943661971831,55,0.41818181818181815,0.06242595207680699,0.0631659716157846,0.6951361298561096,0.00034237647770156323
ood,val_square,OFFICIAL_ADAJEPA,24,square,71,5,contrast (repeated within episode; not independent samples),0.007482456122065934,0.0222172529841029,-0.012508383635144196,0.5211267605633803,24,0.3380281690140845,49,0.4897959183673469,1e-06,0.5211267605633803,24,0.3380281690140845,49,0.4897959183673469,0.0021831504869419083,0.0066618642599230084,0.1438511610031128,4.320063720076856e-05
ood,val_square,OFFICIAL_ADAJEPA,49,square,71,5,contrast (repeated within episode; not independent samples),0.0017961354493360284,0.004826280591859804,-0.020020120724346075,0.4647887323943662,30,0.4225352112676056,63,0.47619047619047616,1e-06,0.4507042253521127,29,0.4084507042253521,62,0.46774193548387094,0.000514157083620068,0.001843274033195536,0.026473045349121094,8.384513498192102e-06
ood,val_square,OFFICIAL_ADAJEPA,74,square,71,5,contrast (repeated within episode; not independent samples),0.0005925455537270492,0.002409412540101471,-0.1289738430583501,0.323943661971831,48,0.676056338028169,71,0.676056338028169,1e-06,0.28169014084507044,34,0.4788732394366197,50,0.68,0.00010213401483398088,0.0005255335495925285,0.010060131549835205,2.4047863840217323e-06
ood,val_square,OFFICIAL_ADAJEPA,99,square,71,5,contrast (repeated within episode; not independent samples),1.7234058657162625e-07,8.629523848078313e-07,0.23182797385349088,0.3380281690140845,22,0.30985915492957744,57,0.38596491228070173,1e-06,0.971830985915493,0,0.0,1,0.0,1.642800552744261e-07,5.456107393117018e-08,1.1920928955078125e-06,1.8495279298701757e-09
ood,val_square,PREDICTOR_ONLY,0,square,100,5,contrast (repeated within episode; not independent samples),0.05214527045376599,0.1967019493694734,0.48897689768976893,0.74,19,0.19,52,0.36538461538461536,1e-06,0.74,19,0.19,52,0.36538461538461536,0.04819219456519932,0.04957383230794221,0.6975286602973938,0.0
ood,val_square,PREDICTOR_ONLY,24,square,100,5,contrast (repeated within episode; not independent samples),0.004867078105453402,0.01538822448750255,0.07875187518751875,0.56,38,0.38,80,0.475,1e-06,0.56,38,0.38,80,0.475,0.0016011201171204448,0.0043028774065896865,0.06244426965713501,0.0
ood,val_square,PREDICTOR_ONLY,49,square,100,5,contrast (repeated within episode; not independent samples),0.0013948600715957581,0.004517598475942185,0.17776177617761774,0.53,43,0.43,91,0.4725274725274725,1e-06,0.51,39,0.39,87,0.4482758620689655,0.00034883217653259636,0.0014299955894239247,0.026473045349121094,0.0
ood,val_square,PREDICTOR_ONLY,74,square,100,5,contrast (repeated within episode; not independent samples),0.00037213838892057537,0.0018387703625344586,0.020234084110754468,0.52,48,0.48,99,0.48484848484848486,1e-06,0.34,29,0.29,55,0.5272727272727272,7.48801976442337e-05,0.00032751913415268063,0.010060131549835205,0.0
ood,val_square,PREDICTOR_ONLY,99,square,100,5,contrast (repeated within episode; not independent samples),1.2586475349962712e-07,7.292356563543479e-07,0.15168289446357233,0.38,28,0.28,73,0.3835616438356164,1e-06,0.98,0,0.0,1,0.0,1.225608866661787e-07,4.0011946111917494e-08,1.1920928955078125e-06,0.0
