phase,split,run_id,arm,sample_id,adaptation_mpc_iter,next_query_mpc_iter,support_loss_delta,support_loss_improved,next_query_mae,next_query_thresholded_false_rate_all,next_query_sign_accuracy,next_query_max_env_worsening
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,1,1,2,-0.0018363315612077713,True,0.09252464827150106,0.2,0.4,0.00893014669418335
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,1,2,3,-0.0013861695770174265,True,0.08676513656973839,0.2,0.4,0.003999426960945129
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,1,3,4,-0.0013572038151323795,True,0.027081949263811113,0.6,0.4,0.1343405805528164
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,1,4,5,-0.0010339198634028435,True,0.0029119725339114668,0.2,0.4,0.014172513969242573
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,2,0,1,-0.011327967047691345,True,0.008570795319974423,0.2,0.6,0.0013202056288719177
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,2,1,2,-0.004302214831113815,True,0.005013354867696762,0.8,0.2,0.020385684445500374
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,2,2,3,-0.004011982120573521,True,0.017756533715873955,0.0,0.8,5.587935447692871e-09
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,2,3,4,-0.002188200131058693,True,0.0009283562190830708,0.0,0.8,2.1420419216156006e-07
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,0,1,-0.011390939354896545,True,0.3125213496387005,0.8,0.2,0.010177135467529297
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,1,2,-0.012493632733821869,True,0.10834865663200617,0.4,0.6,0.030174732208251953
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,2,3,-0.006328100338578224,True,0.029122041165828706,0.2,0.6,8.374452590942383e-06
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,3,4,-0.004917982965707779,True,0.0008026409894227981,0.2,0.8,0.00253450870513916
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,4,5,-0.00458114966750145,True,0.004829547554254532,0.4,0.4,0.011586815118789673
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,5,6,-0.005407087504863739,True,0.001227634958922863,0.2,0.8,0.0001304391771554947
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,6,7,-0.0050173308700323105,True,0.0004071291536092758,0.2,0.4,5.786679685115814e-05
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,7,8,-0.003383772447705269,True,0.001298164390027523,0.0,0.4,0.0
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,8,9,-0.0030879490077495575,True,0.000598536804318428,0.0,0.6,9.313225746154785e-10
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,9,10,-0.002614026889204979,True,0.0012688599526882172,0.0,1.0,4.9639493227005e-07
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,10,11,-0.003297829069197178,True,0.0021771537140011787,0.0,0.8,2.726912498474121e-06
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,11,12,-0.002137351781129837,True,0.0017174008302390576,0.4,0.6,0.0005339961498975754
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,12,13,-0.0012703980319201946,True,0.0002091905102133751,0.2,0.6,2.761371433734894e-06
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,13,14,-0.0001941260416060686,True,0.0008045736700296402,0.0,0.6,4.931353032588959e-07
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,14,15,-0.000666479580104351,True,0.0010920242406427861,0.2,0.4,0.00411599688231945
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,15,16,-0.00016801129095256329,True,0.0004230349324643612,0.2,0.6,2.776132896542549e-05
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,16,17,-0.00014553917571902275,True,0.0009958209469914437,0.2,0.6,2.7548521757125854e-06
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,17,18,-0.00023606815375387669,True,0.000444926880300045,0.0,1.0,2.561137080192566e-07
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,3,18,19,-8.494383655488491e-05,True,0.0006085069850087166,0.2,0.6,0.0001351512037217617
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,0,1,-0.0050446223467588425,True,0.010342869535088539,0.4,0.6,0.02390444278717041
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,1,2,-0.018032900989055634,True,0.006487245857715607,0.4,0.6,6.458163261413574e-05
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,2,3,-0.02240176498889923,True,0.026771563291549682,0.6,0.2,0.0998799204826355
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,3,4,-0.016591012477874756,True,0.005233854055404663,0.6,0.4,0.0025779008865356445
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,4,5,-0.01971716433763504,True,0.0004606232047080994,0.8,0.2,0.0007777512073516846
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,5,6,-0.021970361471176147,True,0.0005517967045307159,0.8,0.2,0.0008614659309387207
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,6,7,-0.019414357841014862,True,0.0005381122231483459,0.8,0.2,0.0007666945457458496
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,7,8,-0.017258740961551666,True,0.0006362691521644593,0.4,0.6,1.8805265426635742e-05
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,8,9,-0.010308068245649338,True,0.0013303950428962708,0.4,0.6,0.00011008977890014648
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,9,10,-0.015779662877321243,True,0.0018167465925216675,0.4,0.6,0.00034880638122558594
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,10,11,-0.027003787457942963,True,0.0023276522755622865,0.4,0.6,0.00043582916259765625
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,11,12,-0.03570795804262161,True,0.0026854202151298523,0.2,0.8,4.708766937255859e-06
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,12,13,-0.040237508714199066,True,0.003711496293544769,0.4,0.6,0.0010223239660263062
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,13,14,-0.03692856803536415,True,0.005605959892272949,0.6,0.4,0.004144132137298584
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,14,15,-0.023784391582012177,True,0.00900106281042099,0.2,0.6,0.013322621583938599
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,15,16,-0.01727145165205002,True,0.0035091862082481384,0.6,0.4,0.008350074291229248
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,16,17,-0.016543641686439514,True,0.0038844645023345947,0.6,0.4,0.0071905627846717834
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,17,18,-0.02113746851682663,True,0.00480455607175827,0.4,0.4,0.00559418648481369
ood,val_square,ood_square_official_n5,OFFICIAL_ADAJEPA,4,18,19,-0.017982084304094315,True,0.0036125808954238893,0.4,0.6,4.0650367736816406e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,0,1,-0.0018817638047039509,True,0.00296926349401474,0.2,0.8,0.006624132394790649
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,1,2,-0.002401439007371664,True,0.004906738176941872,0.2,0.8,0.00014418363571166992
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,2,3,-0.0024067088961601257,True,0.005765926092863083,0.4,0.6,8.875131607055664e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,3,4,-0.0032333731651306152,True,0.005052009224891662,0.4,0.6,0.004519253969192505
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,4,5,-0.004072800278663635,True,0.00041000768542289736,0.4,0.4,0.00024318695068359375
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,5,6,-0.007460564374923706,True,0.0009894620627164841,0.4,0.6,0.001297295093536377
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,6,7,-0.008786790072917938,True,8.535757660865784e-05,0.0,0.8,0.0
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,7,8,-0.004321012645959854,True,0.0002542354166507721,0.2,0.8,0.0004892908036708832
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,8,9,-0.003260776400566101,True,5.191490054130554e-05,0.2,0.8,1.3045966625213623e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,9,10,-0.0004196818917989731,True,0.0007342018187046051,0.4,0.4,0.003185417503118515
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,10,11,-0.0013804214540868998,True,0.0008591771125793457,0.0,0.6,3.2819807529449463e-06
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,11,12,-0.0002235656138509512,True,0.00047621279954910276,0.2,0.4,6.746500730514526e-06
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,12,13,-0.00025324919261038303,True,0.0017414934933185577,0.2,0.6,1.5273690223693848e-06
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,13,14,-0.0003353229258209467,True,0.0004371762275695801,0.0,0.8,3.725290298461914e-09
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,14,15,-0.0001889001578092575,True,0.0006332062184810638,0.4,0.6,0.0029695630073547363
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,15,16,-0.00012873741798102856,True,0.0002624794840812683,0.4,0.4,0.0004434622824192047
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,16,17,-0.0004527997225522995,True,0.0021063156425952913,0.4,0.4,0.0006026066839694977
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,17,18,-0.00020944478455930948,True,0.0009726099669933319,0.0,0.8,5.867332220077515e-06
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,0,18,19,-0.00020033493638038635,True,0.00015437304973602294,0.4,0.4,0.00031773000955581665
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,0,1,-0.002555034589022398,True,0.1596303392201662,0.4,0.6,0.6975286602973938
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,1,2,-0.0016268608160316944,True,0.1496257234364748,0.2,0.4,0.013388872146606445
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,2,3,-0.0015266509726643562,True,0.07344134645536542,0.0,0.4,1.955777406692505e-08
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,3,4,-0.0015314971096813679,True,0.01178013551980257,0.4,0.6,0.000421036034822464
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,4,5,-0.0010811151005327702,True,0.0002416337840259075,0.0,1.0,2.7939677238464355e-09
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,5,6,-0.0011778734624385834,True,0.000327548012137413,0.2,0.6,1.405482180416584e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,6,7,-0.0011274153366684914,True,0.0001748646842315793,0.2,0.6,7.920432835817337e-06
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,7,8,-0.0013103033415973186,True,0.0009668140672147274,0.0,0.8,5.122274160385132e-09
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,8,9,-0.0008701842743903399,True,0.0003507447661831975,0.0,0.8,4.176050424575806e-06
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,9,10,-0.0004791638348251581,True,0.00022719944827258586,0.4,0.6,6.607407703995705e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,10,11,-0.0006992813432589173,True,0.0008831769693642855,0.2,0.4,0.00020659435540437698
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,11,12,-2.9395567253232002e-05,True,0.00010418570600450039,0.0,1.0,1.6298145055770874e-09
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,12,13,-0.00034125824458897114,True,0.0014885934069752693,0.4,0.6,6.532110273838043e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,13,14,0.000351103488355875,False,0.0001338399015367031,0.0,0.8,0.0
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,14,15,-0.0006692991591989994,True,0.00014253214467316866,0.2,0.4,1.0269926860928535e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,15,16,0.00015331152826547623,False,0.0008443616330623627,0.4,0.6,3.581773489713669e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,16,17,-0.00037103169597685337,True,0.001306174462661147,0.6,0.4,0.00014140550047159195
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,17,18,-4.0743034332990646e-05,True,0.00015202397480607033,0.0,1.0,1.862645149230957e-09
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,1,18,19,-0.0003750959876924753,True,0.0005619308911263942,0.4,0.6,4.23286110162735e-06
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,0,1,-0.006515368819236755,True,0.00830257385969162,0.4,0.4,0.0015170108526945114
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,1,2,-0.0030476050451397896,True,0.015636540576815607,0.4,0.6,0.0021894946694374084
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,2,3,-0.0025554951280355453,True,0.010792639665305614,0.4,0.4,0.0032206177711486816
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,3,4,-0.00261559896171093,True,0.0015570539981126785,0.6,0.4,0.006133239716291428
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,4,5,-0.002238963730633259,True,0.0003846603445708752,0.4,0.6,0.001479671336710453
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,5,6,-0.0013373401015996933,True,0.0002493065781891346,0.2,0.6,5.218177102506161e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,6,7,-0.0014439523220062256,True,0.001645289221778512,0.0,0.4,0.0
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,7,8,-0.0009117135778069496,True,0.0005738328211009503,0.0,0.8,1.4156103134155273e-06
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,8,9,-0.0005895034410059452,True,0.0012016155757009982,0.2,0.8,4.177447408437729e-06
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,9,10,-0.0003239908255636692,True,0.0005447561852633953,0.2,0.8,5.302252247929573e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,10,11,-0.0004054419696331024,True,0.0012904259841889144,0.4,0.4,2.882210537791252e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,11,12,-0.0005979700945317745,True,0.000530009251087904,0.2,0.6,7.573701441287994e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,12,13,-0.0009925691410899162,True,0.0009422101080417633,0.2,0.6,0.004440966993570328
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,13,14,-4.313373938202858e-05,True,0.0009650309570133686,0.0,0.8,4.3977051973342896e-06
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,14,15,-0.0007044435478746891,True,0.001132465060800314,0.4,0.6,6.585381925106049e-06
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,15,16,-0.000551100354641676,True,0.0005503748543560505,0.2,0.6,1.2639444321393967e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,16,17,-7.345760241150856e-05,True,0.0002137049101293087,0.2,0.6,7.788697257637978e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,17,18,-0.0005909575847908854,True,0.0008755909278988838,0.0,0.6,1.4536082744598389e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,2,18,19,0.00013066967949271202,False,0.0004739583469927311,0.2,0.4,7.958803325891495e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,0,1,-0.007517535239458084,True,0.3126698236912489,0.4,0.6,0.009648799896240234
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,1,2,-0.009495701640844345,True,0.1159253915771842,0.2,0.8,0.024046897888183594
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,2,3,-0.0036976635456085205,True,0.045786657370626926,0.2,0.8,1.1026859283447266e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,3,4,-0.005786057561635971,True,0.015612187981605529,0.4,0.6,0.006351858377456665
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,4,5,-0.005477182567119598,True,0.007318376004695893,0.6,0.4,0.008400887250900269
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,5,6,-0.008320309221744537,True,0.004517690464854241,0.2,0.6,5.435757339000702e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,6,7,-0.007821444422006607,True,0.003317761793732643,0.4,0.6,0.015410037711262703
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,7,8,-0.004789646714925766,True,0.0014376726001501083,0.0,1.0,0.0
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,8,9,-0.0028183478862047195,True,0.0015899961814284324,0.0,0.8,0.0
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,9,10,-0.0024618376046419144,True,0.0003156241029500961,0.2,0.6,5.101785063743591e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,10,11,-0.0029505491256713867,True,0.0001515217125415802,0.2,0.6,0.0003116196021437645
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,11,12,-0.0007611075416207314,True,0.00019000321626663207,0.2,0.6,1.5364959836006165e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,12,13,-0.0006685364060103893,True,4.852060228586197e-05,0.0,0.8,9.834766387939453e-07
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,13,14,-0.00032099662348628044,True,0.000113624706864357,0.2,0.4,0.00016136374324560165
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,14,15,-0.0007799863815307617,True,0.000483270175755024,0.2,0.4,3.9424747228622437e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,15,16,-0.0003506616922095418,True,0.00019847322255373,0.0,0.8,1.6707926988601685e-06
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,16,17,-8.736387826502323e-05,True,0.00017173867672681808,0.0,0.8,0.0
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,17,18,0.00022725015878677368,False,0.00035867169499397277,0.0,0.6,0.0
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,3,18,19,-0.0004608172457665205,True,0.00025577712804079054,0.0,1.0,0.0
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,0,1,-0.0035080481320619583,True,0.009221524000167847,0.6,0.4,0.023775815963745117
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,1,2,-0.008162066340446472,True,0.006820894777774811,0.0,1.0,0.0
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,2,3,-0.009863927960395813,True,0.024248424172401428,0.6,0.2,0.09023356437683105
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,3,4,-0.011967651546001434,True,0.005474072694778442,0.6,0.4,0.0022214651107788086
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,4,5,-0.011590614914894104,True,0.00038395076990127563,0.8,0.2,0.000394284725189209
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,5,6,-0.016892194747924805,True,0.0006776317954063415,0.6,0.4,0.0010568797588348389
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,6,7,-0.013807296752929688,True,0.0007742881774902344,0.8,0.2,0.0013182461261749268
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,7,8,-0.015353821218013763,True,0.0001972302794456482,0.6,0.4,3.62396240234375e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,8,9,-0.012349147349596024,True,0.0009112372994422912,0.4,0.4,0.0008963048458099365
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,9,10,-0.007806720212101936,True,0.0016882404685020446,0.4,0.6,9.438395500183105e-05
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,10,11,-0.011294342577457428,True,0.0020151689648628237,0.4,0.6,0.0002594888210296631
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,11,12,-0.02065495029091835,True,0.002589087188243866,0.4,0.6,0.00032629072666168213
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,12,13,-0.0276181697845459,True,0.0027245551347732542,0.2,0.8,7.048249244689941e-06
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,13,14,-0.033078186213970184,True,0.0027780458331108093,0.2,0.8,0.00022107362747192383
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,14,15,-0.029553446918725967,True,0.0027907997369766234,0.0,1.0,2.2351741790771484e-08
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,15,16,-0.014466993510723114,True,0.0025354117155075074,0.0,1.0,7.450580596923828e-09
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,16,17,-0.029940832406282425,True,0.006118126213550568,0.2,0.8,0.002618461847305298
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,17,18,-0.004320278763771057,True,0.003573068976402283,0.2,0.8,0.0003637969493865967
ood,val_square,ood_square_predictor_only_n5,PREDICTOR_ONLY,4,18,19,-0.011993832886219025,True,0.003346746414899826,0.0,0.8,0.0
