phase,split,run_path,action_unit_version,arm,encoder_version,environment_metric_abs_error,model_version,mpc_iter,native_same_version_cost_abs_error,native_same_version_cost_online,native_same_version_cost_replay,objective_version,oracle_wall_s,passed,predictor_version,prefix_environment_actions,prefix_model_actions,proprio_max_abs_error,real_history_id,rgb_exact_pixel_match_rate,rgb_max_abs_error,rgb_mean_abs_error,run_id,sample_id,seed,shape,sidecar,state_max_abs_error
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,12,0.0,0.04717917740345001,0.04717917740345001,0,0.1616698999999926,True,0,60,12,0.0,s3_history_mpc12,1.0,0,0.0,ood_valI_frozen_n5_attempt2,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_003\s3_history_mpc12_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,13,0.0,0.04748755693435669,0.04748755693435669,0,0.18694119999997838,True,0,65,13,0.0,s3_history_mpc13,1.0,0,0.0,ood_valI_frozen_n5_attempt2,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_003\s3_history_mpc13_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,14,0.0,0.04921054467558861,0.04921054467558861,0,0.17585850000000391,True,0,70,14,0.0,s3_history_mpc14,1.0,0,0.0,ood_valI_frozen_n5_attempt2,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_003\s3_history_mpc14_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,15,0.0,0.04729046672582626,0.04729046672582626,0,0.1974264000000403,True,0,75,15,0.0,s3_history_mpc15,1.0,0,0.0,ood_valI_frozen_n5_attempt2,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_003\s3_history_mpc15_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,16,0.0,0.046759527176618576,0.046759527176618576,0,0.2001217000000679,True,0,80,16,0.0,s3_history_mpc16,1.0,0,0.0,ood_valI_frozen_n5_attempt2,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_003\s3_history_mpc16_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,17,0.0,0.04685813561081886,0.04685813561081886,0,0.2138816000000361,True,0,85,17,0.0,s3_history_mpc17,1.0,0,0.0,ood_valI_frozen_n5_attempt2,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_003\s3_history_mpc17_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,18,0.0,0.0494881272315979,0.0494881272315979,0,0.2216588999999658,True,0,90,18,0.0,s3_history_mpc18,1.0,0,0.0,ood_valI_frozen_n5_attempt2,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_003\s3_history_mpc18_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,19,0.0,0.047718677669763565,0.047718677669763565,0,0.24790389999998297,True,0,95,19,0.0,s3_history_mpc19,1.0,0,0.0,ood_valI_frozen_n5_attempt2,3,301,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_003\s3_history_mpc19_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,2.8145127296447754,2.8145127296447754,0,0.002336599999921418,True,0,0,0,0.0,s4_history_mpc0,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc0_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,1,0.0,2.0651559829711914,2.0651559829711914,0,0.019795700000031502,True,0,5,1,0.0,s4_history_mpc1,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc1_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,2,0.0,1.6161142587661743,1.6161142587661743,0,0.03614750000008371,True,0,10,2,0.0,s4_history_mpc2,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc2_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,3,0.0,0.7922410368919373,0.7922410368919373,0,0.0530873000000156,True,0,15,3,0.0,s4_history_mpc3,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc3_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,4,0.0,0.38836368918418884,0.38836368918418884,0,0.07207249999999021,True,0,20,4,0.0,s4_history_mpc4,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc4_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,5,0.0,0.16441744565963745,0.16441744565963745,0,0.08054270000002361,True,0,25,5,0.0,s4_history_mpc5,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc5_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,6,0.0,0.07289400696754456,0.07289400696754456,0,0.10087909999992917,True,0,30,6,0.0,s4_history_mpc6,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc6_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,7,0.0,0.06418223679065704,0.06418223679065704,0,0.10995700000000852,True,0,35,7,0.0,s4_history_mpc7,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc7_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,8,0.0,0.0625884160399437,0.0625884160399437,0,0.1171051000000034,True,0,40,8,0.0,s4_history_mpc8,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc8_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,9,0.0,0.06254830956459045,0.06254830956459045,0,0.13174100000003364,True,0,45,9,0.0,s4_history_mpc9,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc9_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,10,0.0,0.061812758445739746,0.061812758445739746,0,0.14786040000001321,True,0,50,10,0.0,s4_history_mpc10,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc10_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,11,0.0,0.06212429702281952,0.06212429702281952,0,0.14875749999998789,True,0,55,11,0.0,s4_history_mpc11,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc11_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,12,0.0,0.06060095876455307,0.06060095876455307,0,0.15848930000004202,True,0,60,12,0.0,s4_history_mpc12,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc12_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,13,0.0,0.061005935072898865,0.061005935072898865,0,0.16938940000000002,True,0,65,13,0.0,s4_history_mpc13,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc13_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,14,0.0,0.062333084642887115,0.062333084642887115,0,0.18153240000003734,True,0,70,14,0.0,s4_history_mpc14,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc14_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,15,0.0,0.062178708612918854,0.062178708612918854,0,0.20824530000004415,True,0,75,15,0.0,s4_history_mpc15,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc15_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,16,0.0,0.06148076057434082,0.06148076057434082,0,0.19712520000007316,True,0,80,16,0.0,s4_history_mpc16,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc16_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,17,0.0,0.06251288205385208,0.06251288205385208,0,0.2077055999999402,True,0,85,17,0.0,s4_history_mpc17,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc17_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,18,0.0,0.06145743280649185,0.06145743280649185,0,0.21908689999997932,True,0,90,18,0.0,s4_history_mpc18,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc18_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2,pushobj_norm_envapi_v1,FROZEN,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,19,0.0,0.06092635542154312,0.06092635542154312,0,0.22851759999991827,True,0,95,19,0.0,s4_history_mpc19,1.0,0,0.0,ood_valI_frozen_n5_attempt2,4,401,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_frozen_n5_attempt2\oracle\sample_004\s4_history_mpc19_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,1.0656778812408447,1.0656778812408447,0,0.0028918999999998363,True,0,0,0,0.0,s0_history_mpc0,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc0_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,1,"{""state_dist"": 0.0, ""success"": 0.0}",1,1,0.0,0.6840905547142029,0.6840905547142029,0,0.014120600000001815,True,1,5,1,0.0,s0_history_mpc1,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc1_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,2,"{""state_dist"": 0.0, ""success"": 0.0}",2,2,0.0,0.40615883469581604,0.40615883469581604,0,0.03388960000000196,True,2,10,2,0.0,s0_history_mpc2,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc2_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,3,"{""state_dist"": 0.0, ""success"": 0.0}",3,3,0.0,0.1843799650669098,0.1843799650669098,0,0.05980490000000316,True,3,15,3,0.0,s0_history_mpc3,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc3_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,4,"{""state_dist"": 0.0, ""success"": 0.0}",4,4,0.0,0.13817745447158813,0.13817745447158813,0,0.07586260000000067,True,4,20,4,0.0,s0_history_mpc4,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc4_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,5,"{""state_dist"": 0.0, ""success"": 0.0}",5,5,0.0,0.38347697257995605,0.38347697257995605,0,0.09194859999999494,True,5,25,5,0.0,s0_history_mpc5,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc5_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,6,"{""state_dist"": 0.0, ""success"": 0.0}",6,6,0.0,0.1423751413822174,0.1423751413822174,0,0.10084709999999575,True,6,30,6,0.0,s0_history_mpc6,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc6_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,7,"{""state_dist"": 0.0, ""success"": 0.0}",7,7,0.0,0.08043113350868225,0.08043113350868225,0,0.11189439999999706,True,7,35,7,0.0,s0_history_mpc7,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc7_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,8,"{""state_dist"": 0.0, ""success"": 0.0}",8,8,0.0,0.05603860691189766,0.05603860691189766,0,0.12050150000000315,True,8,40,8,0.0,s0_history_mpc8,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc8_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,9,"{""state_dist"": 0.0, ""success"": 0.0}",9,9,0.0,0.04607640951871872,0.04607640951871872,0,0.1346113000000031,True,9,45,9,0.0,s0_history_mpc9,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc9_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,10,"{""state_dist"": 0.0, ""success"": 0.0}",10,10,0.0,0.046288009732961655,0.046288009732961655,0,0.1450985999999972,True,10,50,10,0.0,s0_history_mpc10,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc10_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,11,"{""state_dist"": 0.0, ""success"": 0.0}",11,11,0.0,0.048555608838796616,0.048555608838796616,0,0.15422959999999364,True,11,55,11,0.0,s0_history_mpc11,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc11_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,12,"{""state_dist"": 0.0, ""success"": 0.0}",12,12,0.0,0.03787582367658615,0.03787582367658615,0,0.1679708000000062,True,12,60,12,0.0,s0_history_mpc12,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc12_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,13,"{""state_dist"": 0.0, ""success"": 0.0}",13,13,0.0,0.031905896961688995,0.031905896961688995,0,0.17065500000001066,True,13,65,13,0.0,s0_history_mpc13,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc13_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,14,"{""state_dist"": 0.0, ""success"": 0.0}",14,14,0.0,0.03072514757514,0.03072514757514,0,0.17733419999999,True,14,70,14,0.0,s0_history_mpc14,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc14_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,15,"{""state_dist"": 0.0, ""success"": 0.0}",15,15,0.0,0.0320918895304203,0.0320918895304203,0,0.1959562000000119,True,15,75,15,0.0,s0_history_mpc15,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc15_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,16,"{""state_dist"": 0.0, ""success"": 0.0}",16,16,0.0,0.03192983567714691,0.03192983567714691,0,0.20459299999998848,True,16,80,16,0.0,s0_history_mpc16,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc16_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,17,"{""state_dist"": 0.0, ""success"": 0.0}",17,17,0.0,0.032954730093479156,0.032954730093479156,0,0.2019574999999918,True,17,85,17,0.0,s0_history_mpc17,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc17_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,18,"{""state_dist"": 0.0, ""success"": 0.0}",18,18,0.0,0.03209763392806053,0.03209763392806053,0,0.23406589999999028,True,18,90,18,0.0,s0_history_mpc18,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc18_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,19,"{""state_dist"": 0.0, ""success"": 0.0}",19,19,0.0,0.03348517045378685,0.03348517045378685,0,0.23177119999999718,True,19,95,19,0.0,s0_history_mpc19,1.0,0,0.0,ood_valI_official_n5,0,1,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_000\s0_history_mpc19_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,0,"{""state_dist"": 0.0, ""success"": 0.0}",0,0,0.0,2.0177295207977295,2.0177295207977295,0,0.002583700000002409,True,0,0,0,0.0,s1_history_mpc0,1.0,0,0.0,ood_valI_official_n5,1,101,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_001\s1_history_mpc0_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,1,"{""state_dist"": 0.0, ""success"": 0.0}",1,1,0.0,1.3772926330566406,1.3772926330566406,0,0.01889020000001551,True,1,5,1,0.0,s1_history_mpc1,1.0,0,0.0,ood_valI_official_n5,1,101,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_001\s1_history_mpc1_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,2,"{""state_dist"": 0.0, ""success"": 0.0}",2,2,0.0,0.4616737961769104,0.4616737961769104,0,0.039514400000001615,True,2,10,2,0.0,s1_history_mpc2,1.0,0,0.0,ood_valI_official_n5,1,101,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_001\s1_history_mpc2_anchor.npz,0.0
ood,val_I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5,pushobj_norm_envapi_v1,OFFICIAL_ADAJEPA,3,"{""state_dist"": 0.0, ""success"": 0.0}",3,3,0.0,0.15386229753494263,0.15386229753494263,0,0.05210660000000189,True,3,15,3,0.0,s1_history_mpc3,1.0,0,0.0,ood_valI_official_n5,1,101,I,D:\EV-TTT\adajepa_official_51d8665\artifacts\ood\val_I_official_n5\oracle\sample_001\s1_history_mpc3_anchor.npz,0.0
