phase,split,run_path,action_unit_version,adaptation_buffer_ids,arm,c_env_ref,c_env_ref_proprio,c_env_ref_visual,c_env_samever,c_env_samever_proprio,c_env_samever_visual,c_hat_native,candidate,candidate_environment_actions,candidate_model_actions,encoder_version,gd_iter,model_version,mpc_iter,objective_coefficients,objective_stage,objective_version,official_environment_metrics,oracle_wall_s,predictor_version,real_history_id,run_id,sample_id,seed,shape,sidecar
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2""]",PREDICTOR_ONLY,0.004443997051566839,0.0015979964518919587,0.0028460007160902023,0.004443997051566839,0.0015979964518919587,0.0028460007160902023,0.0035301351454108953,u_before,25,5,0,49,3,3,,terminal,0,"{""state_dist"": 26.876855850219727, ""success"": true}",0.08614989999999523,3,s0_history_mpc3,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m3_g49_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2""]",PREDICTOR_ONLY,0.004555448889732361,0.001574970781803131,0.0029804781079292297,0.004555448889732361,0.001574970781803131,0.0029804781079292297,0.003508117515593767,u_after,25,5,0,49,3,3,,terminal,0,"{""state_dist"": 26.67355728149414, ""success"": true}",0.11752489999999938,3,s0_history_mpc3,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m3_g49_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2""]",PREDICTOR_ONLY,0.006573836784809828,0.0014755347510799766,0.005098301917314529,0.006573836784809828,0.0014755347510799766,0.005098301917314529,0.003306245431303978,u_before,25,5,0,74,3,3,,terminal,0,"{""state_dist"": 26.96530532836914, ""success"": true}",0.08468380000000053,3,s0_history_mpc3,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m3_g74_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2""]",PREDICTOR_ONLY,0.007974522188305855,0.0014708172529935837,0.006503704935312271,0.007974522188305855,0.0014708172529935837,0.006503704935312271,0.003304068697616458,u_after,25,5,0,74,3,3,,terminal,0,"{""state_dist"": 27.79825782775879, ""success"": true}",0.1193201999999971,3,s0_history_mpc3,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m3_g74_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2""]",PREDICTOR_ONLY,0.006020711734890938,0.0014470107853412628,0.004573700949549675,0.006020711734890938,0.0014470107853412628,0.004573700949549675,0.003290703520178795,u_before,25,5,0,99,3,3,,terminal,0,"{""state_dist"": 26.543315887451172, ""success"": true}",0.08245099999999894,3,s0_history_mpc3,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m3_g99_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2""]",PREDICTOR_ONLY,0.0060207173228263855,0.0014470162568613887,0.004573700949549675,0.0060207173228263855,0.0014470162568613887,0.004573700949549675,0.00329070002771914,u_after,25,5,0,99,3,3,,terminal,0,"{""state_dist"": 26.543331146240234, ""success"": true}",0.11149039999999388,3,s0_history_mpc3,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m3_g99_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3""]",PREDICTOR_ONLY,0.017846783623099327,0.01746775209903717,0.00037903242628090084,0.017846783623099327,0.01746775209903717,0.00037903242628090084,0.028050167486071587,u_before,25,5,0,0,4,4,,terminal,0,"{""state_dist"": 93.52263641357422, ""success"": true}",0.10050100000000128,4,s0_history_mpc4,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m4_g0_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3""]",PREDICTOR_ONLY,0.06951607018709183,0.028537152335047722,0.040978919714689255,0.06951607018709183,0.028537152335047722,0.040978919714689255,0.0360107496380806,u_after,25,5,0,0,4,4,,terminal,0,"{""state_dist"": 92.021484375, ""success"": false}",0.13107929999999612,4,s0_history_mpc4,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m4_g0_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3""]",PREDICTOR_ONLY,0.01349608227610588,0.0038692716043442488,0.009626810438930988,0.01349608227610588,0.0038692716043442488,0.009626810438930988,0.004645121283829212,u_before,25,5,0,24,4,4,,terminal,0,"{""state_dist"": 43.418724060058594, ""success"": true}",0.09482640000000231,4,s0_history_mpc4,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m4_g24_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3""]",PREDICTOR_ONLY,0.01525801233947277,0.00427147326990962,0.010986538603901863,0.01525801233947277,0.00427147326990962,0.010986538603901863,0.004377149976789951,u_after,25,5,0,24,4,4,,terminal,0,"{""state_dist"": 43.116180419921875, ""success"": false}",0.13420909999999964,4,s0_history_mpc4,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m4_g24_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3""]",PREDICTOR_ONLY,0.015315575525164604,0.0027997044380754232,0.012515870854258537,0.015315575525164604,0.0027997044380754232,0.012515870854258537,0.003744462737813592,u_before,25,5,0,49,4,4,,terminal,0,"{""state_dist"": 27.937097549438477, ""success"": false}",0.10036159999999938,4,s0_history_mpc4,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m4_g49_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3""]",PREDICTOR_ONLY,0.014355364255607128,0.002604908309876919,0.01175045594573021,0.014355364255607128,0.002604908309876919,0.01175045594573021,0.003707929514348507,u_after,25,5,0,49,4,4,,terminal,0,"{""state_dist"": 27.591699600219727, ""success"": false}",0.12680509999999856,4,s0_history_mpc4,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m4_g49_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3""]",PREDICTOR_ONLY,0.01709241420030594,0.0025559403002262115,0.014536473900079727,0.01709241420030594,0.0025559403002262115,0.014536473900079727,0.003617130685597658,u_before,25,5,0,74,4,4,,terminal,0,"{""state_dist"": 30.23309898376465, ""success"": false}",0.10695150000000098,4,s0_history_mpc4,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m4_g74_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3""]",PREDICTOR_ONLY,0.017083659768104553,0.002547186566516757,0.014536473900079727,0.017083659768104553,0.002547186566516757,0.014536473900079727,0.0036153988912701607,u_after,25,5,0,74,4,4,,terminal,0,"{""state_dist"": 30.236295700073242, ""success"": false}",0.12642199999999804,4,s0_history_mpc4,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m4_g74_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3""]",PREDICTOR_ONLY,0.01788978837430477,0.002482513664290309,0.015407274477183819,0.01788978837430477,0.002482513664290309,0.015407274477183819,0.0036083839368075132,u_before,25,5,0,99,4,4,,terminal,0,"{""state_dist"": 30.193424224853516, ""success"": false}",0.09930839999999819,4,s0_history_mpc4,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m4_g99_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3""]",PREDICTOR_ONLY,0.01788979209959507,0.0024825180880725384,0.015407274477183819,0.01788979209959507,0.0024825180880725384,0.015407274477183819,0.0036083839368075132,u_after,25,5,0,99,4,4,,terminal,0,"{""state_dist"": 30.193410873413086, ""success"": false}",0.1297688000000008,4,s0_history_mpc4,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m4_g99_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",PREDICTOR_ONLY,0.004270007833838463,0.002095963107421994,0.0021740449592471123,0.004270007833838463,0.002095963107421994,0.0021740449592471123,0.00376027706079185,u_before,25,5,0,0,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 94.8702621459961, ""success"": true}",0.11338039999999694,5,s0_history_mpc5,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m5_g0_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",PREDICTOR_ONLY,0.010435856878757477,0.0015379353426396847,0.008897921070456505,0.010435856878757477,0.0015379353426396847,0.008897921070456505,0.007728222757577896,u_after,25,5,0,0,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 95.22171020507812, ""success"": false}",0.1330622000000048,5,s0_history_mpc5,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m5_g0_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",PREDICTOR_ONLY,0.0006831130594946444,0.0003771705087274313,0.0003059425507672131,0.0006831130594946444,0.0003771705087274313,0.0003059425507672131,0.0011360245989635587,u_before,25,5,0,24,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 38.88956069946289, ""success"": true}",0.11020820000000242,5,s0_history_mpc5,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m5_g24_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",PREDICTOR_ONLY,0.0006844986928626895,0.0003831826616078615,0.0003013160021509975,0.0006844986928626895,0.0003831826616078615,0.0003013160021509975,0.001039736671373248,u_after,25,5,0,24,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 39.737083435058594, ""success"": true}",0.13754819999999768,5,s0_history_mpc5,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m5_g24_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",PREDICTOR_ONLY,0.0007159335655160248,0.00028539192862808704,0.0004305416368879378,0.0007159335655160248,0.00028539192862808704,0.0004305416368879378,0.0008666704525239766,u_before,25,5,0,49,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 28.09160041809082, ""success"": true}",0.11004520000000184,5,s0_history_mpc5,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m5_g49_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",PREDICTOR_ONLY,0.0006688293069601059,0.00028192883473820984,0.00038690047222189605,0.0006688293069601059,0.00028192883473820984,0.00038690047222189605,0.0008686907822266221,u_after,25,5,0,49,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 27.588735580444336, ""success"": true}",0.13951939999999752,5,s0_history_mpc5,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m5_g49_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",PREDICTOR_ONLY,0.000860902713611722,0.0002777210029307753,0.0005831817397847772,0.000860902713611722,0.0002777210029307753,0.0005831817397847772,0.0008463960839435458,u_before,25,5,0,74,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 26.199357986450195, ""success"": true}",0.10440419999999762,5,s0_history_mpc5,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m5_g74_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",PREDICTOR_ONLY,0.000864085799548775,0.00027816271176561713,0.0005859230877831578,0.000864085799548775,0.00027816271176561713,0.0005859230877831578,0.0008461637189611793,u_after,25,5,0,74,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 26.22512435913086, ""success"": true}",0.14360010000000045,5,s0_history_mpc5,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m5_g74_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",PREDICTOR_ONLY,0.0008856570930220187,0.00028026115614920855,0.0006053959368728101,0.0008856570930220187,0.00028026115614920855,0.0006053959368728101,0.000844127731397748,u_before,25,5,0,99,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 26.589536666870117, ""success"": true}",0.11551719999999932,5,s0_history_mpc5,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m5_g99_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s0_executed_mpc0"", ""s0_executed_mpc1"", ""s0_executed_mpc2"", ""s0_executed_mpc3"", ""s0_executed_mpc4""]",PREDICTOR_ONLY,0.0008856572094373405,0.00028026127256453037,0.0006053959368728101,0.0008856572094373405,0.00028026127256453037,0.0006053959368728101,0.0008441272075287998,u_after,25,5,0,99,5,5,"[0.01587301678955555, 0.0317460335791111, 0.0634920671582222, 0.1269841343164444, 0.2539682686328888, 0.5079365372657776]",full_horizon,0,"{""state_dist"": 26.5895938873291, ""success"": true}",0.1402290999999991,5,s0_history_mpc5,dev_valL_predictor_only_n3,0,1,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_000\s0_m5_g99_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,3.3211677074432373,1.3312395811080933,1.989928126335144,3.3211677074432373,1.3312395811080933,1.989928126335144,2.9699931144714355,u_before,25,5,0,0,0,0,,terminal,0,"{""state_dist"": 494.8232116699219, ""success"": false}",0.06084699999999543,0,s1_history_mpc0,dev_valL_predictor_only_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_001\s1_m0_g0_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,2.9427928924560547,1.1838289499282837,1.758963942527771,2.9427928924560547,1.1838289499282837,1.758963942527771,2.668067693710327,u_after,25,5,0,0,0,0,,terminal,0,"{""state_dist"": 459.19921875, ""success"": false}",0.08829019999999588,0,s1_history_mpc0,dev_valL_predictor_only_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_001\s1_m0_g0_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.10550262033939362,0.02919764630496502,0.07630497217178345,0.10550262033939362,0.02919764630496502,0.07630497217178345,0.032714687287807465,u_before,25,5,0,24,0,0,,terminal,0,"{""state_dist"": 93.8810806274414, ""success"": false}",0.05730080000000015,0,s1_history_mpc0,dev_valL_predictor_only_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_001\s1_m0_g24_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.07598097622394562,0.024025332182645798,0.05195564031600952,0.07598097622394562,0.024025332182645798,0.05195564031600952,0.02487446554005146,u_after,25,5,0,24,0,0,,terminal,0,"{""state_dist"": 88.30145263671875, ""success"": false}",0.08957829999999944,0,s1_history_mpc0,dev_valL_predictor_only_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_001\s1_m0_g24_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.022802121937274933,0.006382156163454056,0.016419965773820877,0.022802121937274933,0.006382156163454056,0.016419965773820877,0.012648876756429672,u_before,25,5,0,49,0,0,,terminal,0,"{""state_dist"": 49.98136901855469, ""success"": true}",0.05978750000000588,0,s1_history_mpc0,dev_valL_predictor_only_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_001\s1_m0_g49_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.022499829530715942,0.006821390241384506,0.015678439289331436,0.022499829530715942,0.006821390241384506,0.015678439289331436,0.011708831414580345,u_after,25,5,0,49,0,0,,terminal,0,"{""state_dist"": 50.57418441772461, ""success"": true}",0.08390449999999561,0,s1_history_mpc0,dev_valL_predictor_only_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_001\s1_m0_g49_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.048575714230537415,0.009761950932443142,0.0388137623667717,0.048575714230537415,0.009761950932443142,0.0388137623667717,0.008028695359826088,u_before,25,5,0,74,0,0,,terminal,0,"{""state_dist"": 48.45023727416992, ""success"": false}",0.05918410000000307,0,s1_history_mpc0,dev_valL_predictor_only_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_001\s1_m0_g74_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.04850729927420616,0.009693535976111889,0.0388137623667717,0.04850729927420616,0.009693535976111889,0.0388137623667717,0.007979591377079487,u_after,25,5,0,74,0,0,,terminal,0,"{""state_dist"": 48.15668487548828, ""success"": false}",0.08510110000000282,0,s1_history_mpc0,dev_valL_predictor_only_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_001\s1_m0_g74_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.047513172030448914,0.009003600105643272,0.03850957006216049,0.047513172030448914,0.009003600105643272,0.03850957006216049,0.007553462870419025,u_before,25,5,0,99,0,0,,terminal,0,"{""state_dist"": 45.51649856567383, ""success"": false}",0.058666200000004665,0,s1_history_mpc0,dev_valL_predictor_only_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_001\s1_m0_g99_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,[],PREDICTOR_ONLY,0.047513026744127274,0.009003456681966782,0.03850957006216049,0.047513026744127274,0.009003456681966782,0.03850957006216049,0.007553387433290482,u_after,25,5,0,99,0,0,,terminal,0,"{""state_dist"": 45.51598358154297, ""success"": false}",0.07022320000000093,0,s1_history_mpc0,dev_valL_predictor_only_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_001\s1_m0_g99_after_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s1_executed_mpc0""]",PREDICTOR_ONLY,0.09870419651269913,0.06911139190196991,0.02959280274808407,0.09870419651269913,0.06911139190196991,0.02959280274808407,0.056488197296857834,u_before,25,5,0,0,1,1,,terminal,0,"{""state_dist"": 170.30343627929688, ""success"": true}",0.0661304000000058,1,s1_history_mpc1,dev_valL_predictor_only_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_001\s1_m1_g0_before_outcome.npz
development,val_L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3,pushobj_norm_envapi_v1,"[""s1_executed_mpc0""]",PREDICTOR_ONLY,0.061898086220026016,0.054407715797424316,0.007490369491279125,0.061898086220026016,0.054407715797424316,0.007490369491279125,0.05071868374943733,u_after,25,5,0,0,1,1,,terminal,0,"{""state_dist"": 160.407470703125, ""success"": true}",0.09471449999999493,1,s1_history_mpc1,dev_valL_predictor_only_n3,1,101,L,D:\EV-TTT\adajepa_official_51d8665\artifacts\development\val_L_predictor_only_n3\oracle\sample_001\s1_m1_g0_after_outcome.npz
